,ACCT_ID_M,DIRECT_DEBIT_FLAG,NUM_PAYMENT_CHALLENGED_6M,NUM_REFUNDS_3M,CHANNEL_PAY_APOST_12M,CHANNEL_PAY_BPAY_12M,CHANNEL_PAY_BPOINT_12M,CHANNEL_PAY_DD_SAVING_12M,CHANNEL_PAY_DD_CREDIT_12M
298006,23871625,0,0,0,0,4,0,0,0
1475704,20919737,0,0,0,0,0,4,0,0
520690,18910639,0,0,0,0,6,0,0,0
1588030,17735161,0,0,0,0,4,0,0,0
853480,4898175,0,0,0,0,2,3,0,0
1113348,1144513,1,0,0,0,0,0,0,6
736247,24103983,0,0,0,0,1,2,0,0
1781103,20099985,0,0,0,0,2,5,0,0
497155,25479045,0,0,0,0,0,0,0,0
1079688,24821939,0,0,0,0,2,0,0,0
1994476,16696715,0,0,0,0,0,0,0,0
890291,1522139,0,0,0,0,4,0,0,0
357746,18547597,0,0,0,0,5,0,0,0
1470694,25619331,0,0,0,0,0,0,0,0
626811,23712069,0,0,0,0,1,3,0,0
1445472,17540587,1,0,0,0,0,0,0,4
877524,16724089,0,0,0,0,4,0,0,0
1340215,24735469,0,0,0,0,0,2,0,0
505833,19503633,0,0,0,0,4,0,0,0
508863,21578085,0,0,0,0,6,0,0,0
687656,1706577,0,0,0,1,1,0,0,0
179602,21359713,1,0,0,0,0,0,0,4
1269982,25155499,1,0,0,0,0,0,1,0
228022,20054799,0,0,0,0,4,0,0,0
1032401,23202371,0,0,0,0,0,0,0,0
158017,16719651,0,0,0,12,0,0,0,0
2341121,12337673,0,0,0,0,0,6,0,0
1808486,14490581,1,0,0,0,0,1,0,3
2136012,17296241,0,0,0,0,4,0,0,0
2173206,10154555,0,0,0,0,4,0,0,0
423861,24252079,0,0,0,0,2,0,0,0
2173436,18764003,0,0,0,0,0,5,0,0
1005856,11998399,0,0,0,0,4,0,0,0
425039,24957899,0,0,0,0,1,0,0,0
123014,641683,0,0,0,0,6,0,0,0
1849111,20476631,0,0,0,0,4,0,0,0
453458,11251395,1,0,0,0,0,0,12,0
256534,16897935,1,0,0,0,0,0,4,0
577369,1323219,0,0,0,0,5,0,0,0
1394085,24574397,0,0,0,0,7,0,0,0
1967905,24721949,1,0,0,0,0,0,2,0
1823610,12356131,0,0,0,0,6,0,0,0
667115,21527679,1,0,0,0,0,0,0,4
2017689,6841895,1,0,0,0,0,0,4,0
1343594,25514583,0,0,0,0,0,0,0,0
1313363,10940261,0,0,0,0,4,0,0,0
1461084,20601747,0,0,0,0,3,0,0,0
166930,23234637,1,0,0,0,1,0,0,4
818690,15795659,0,0,0,0,5,0,0,0
481791,17754145,0,0,0,4,0,0,0,0
1477919,8544521,1,0,0,0,0,0,0,1
2297019,24435129,0,0,0,0,0,2,0,0
217506,18933129,0,0,0,0,4,0,0,0
1899350,4494369,0,0,0,4,0,0,0,0
93499,23708179,0,0,0,0,0,1,0,2
237300,21893787,0,0,0,0,4,0,0,0
1563549,24569149,0,0,0,0,2,0,0,0
2150917,23069845,0,0,0,0,4,1,0,0
1494797,25010097,0,0,0,0,1,0,0,0
1317279,22201333,1,0,0,0,0,0,6,0
195448,21167833,1,0,0,0,1,0,0,0
1251563,24631919,0,0,0,0,0,0,0,0
869599,20883237,0,0,0,0,52,0,0,0
241100,25355821,0,0,0,0,0,0,0,0
704449,588719,0,0,0,0,6,0,0,0
370601,25318121,1,0,0,0,0,0,0,0
1690889,25248491,0,0,0,0,0,0,0,0
2278536,25130253,0,0,0,0,2,1,0,0
1420144,17691573,1,0,0,0,0,0,4,0
1777000,3290805,0,0,0,0,0,0,0,0
516076,24897133,0,0,0,0,1,0,0,0
1845907,21567475,0,0,0,0,4,0,0,0
113586,23122439,0,0,0,0,0,10,0,0
826299,24180495,1,0,0,0,0,4,0,0
417263,14238365,0,0,0,6,0,0,0,0
571673,24376293,0,0,0,0,0,3,0,0
522234,22016755,0,0,0,0,26,0,0,0
641226,21843001,1,0,0,0,0,2,6,0
1274116,2233733,1,0,0,0,0,0,4,0
455687,13432427,0,0,0,0,4,0,0,0
256917,25193705,0,0,0,0,0,0,0,0
440832,25185973,0,0,0,0,1,0,0,0
1895355,5060185,0,0,0,0,6,0,0,0
2097918,22001123,0,0,0,0,1,3,0,0
110751,23221427,0,0,0,1,1,2,0,0
1243905,19394771,0,0,0,0,20,0,0,0
2231300,22126199,0,0,0,0,0,0,0,0
1804667,19037931,0,0,0,0,4,0,0,0
586118,22095503,0,0,0,0,0,4,0,0
610221,10992907,0,0,0,0,5,0,0,0
107090,7807905,0,0,0,0,0,4,0,0
754897,24291661,0,0,0,0,3,0,0,0
960551,8853839,1,0,0,0,0,0,4,0
356692,10463015,1,0,0,0,0,0,0,4
1884857,21581275,1,0,0,0,0,0,0,6
1296768,681997,1,0,0,0,0,0,4,0
477729,25092867,0,0,0,1,0,0,0,0
1184993,8180847,1,0,0,0,0,0,0,6
1964889,25568897,0,0,0,0,0,0,0,0
1208180,20577693,0,0,0,0,0,4,0,0
1736244,9209433,1,0,0,0,0,0,4,0
1441454,6655,1,0,0,0,0,0,4,0
667344,17575237,0,0,0,0,1,0,0,0
203101,23985351,1,0,0,0,0,0,1,0
579399,20084313,0,0,0,0,4,0,0,0
612352,14743537,0,0,0,0,0,0,0,0
742483,19642751,0,0,0,0,2,3,0,0
810902,22871713,0,0,0,0,0,4,0,0
1884385,2400085,0,0,0,0,4,0,0,0
478496,24408433,1,0,0,0,0,0,3,0
1880034,18901649,0,0,0,0,4,0,0,0
1567008,5748617,0,0,0,0,4,0,0,0
731360,14190677,0,0,0,0,4,0,0,0
190087,6013837,1,0,0,0,0,0,22,0
1858904,8841769,0,0,0,6,0,0,0,0
1666140,8336087,0,0,0,0,5,0,0,0
1095121,14569169,0,0,0,0,11,0,0,0
2049163,17769955,1,0,0,0,0,0,6,0
2218630,3422239,0,0,0,0,6,0,0,0
245985,678787,0,0,0,4,0,0,0,0
741839,18887061,0,0,0,2,0,3,0,0
1023751,21811647,0,0,0,0,0,5,0,0
1875153,23997181,0,0,0,0,1,3,0,0
1211853,24094015,0,0,0,0,0,0,0,0
1711839,19096733,0,0,0,0,0,4,0,0
140712,22114525,1,0,0,0,0,1,0,0
1828273,3029713,0,0,0,3,1,0,0,0
997552,9446473,0,0,0,0,2,0,0,0
1104465,24837663,0,0,0,0,1,0,0,0
1585193,13839373,0,0,0,0,4,0,0,0
1016528,6513775,1,0,0,0,0,0,4,0
1643009,21618025,0,0,0,0,0,0,0,0
2188648,22433845,0,0,0,0,3,1,0,0
1134418,726265,0,0,0,6,0,0,0,0
1287599,25558359,0,0,0,0,0,0,0,0
1056867,2481289,0,0,0,0,4,0,0,0
916172,10713847,0,0,0,4,0,0,0,0
99577,21474219,0,0,0,0,1,2,0,0
2303038,3998321,1,0,0,0,0,0,0,25
2320368,10620329,0,0,0,0,0,4,0,0
1559456,25592201,0,0,0,0,0,0,0,0
2144400,6901377,1,0,0,0,0,0,0,4
2263860,16380385,0,0,0,0,0,0,0,0
671285,4702087,0,0,0,0,2,1,0,0
96639,18684539,0,0,0,0,4,0,0,0
1493690,2357179,1,0,0,0,0,0,4,0
2147605,23099469,1,0,0,0,0,0,4,0
2050986,3300697,1,0,0,0,0,0,12,0
2050218,8935339,1,0,0,0,3,0,1,0
2115267,18047977,0,0,0,0,0,0,0,0
134806,6048713,0,0,0,0,5,0,0,0
1008222,22087869,0,0,0,0,0,7,0,0
1661157,8154881,0,0,0,4,0,0,0,0
1274925,15885907,1,0,0,0,0,0,26,0
396832,19189911,0,0,0,1,3,0,0,0
2215711,4155119,1,0,0,0,0,2,0,3
1537666,6116201,0,0,0,0,14,0,0,0
18904,22802001,0,0,0,0,1,3,0,0
2225954,20291269,0,0,0,0,6,0,0,0
2155123,17388007,0,0,0,0,53,0,0,0
88847,16364383,0,0,0,0,0,4,0,0
595441,1459775,1,0,0,0,0,0,0,4
1960418,5101963,0,0,0,4,0,0,0,0
498454,24929271,0,0,0,0,0,1,0,0
1815749,18325913,0,0,0,0,3,1,0,0
236256,1958199,1,0,0,0,0,0,4,0
519416,5492263,1,0,0,0,0,0,0,3
688075,22640927,0,0,0,2,0,0,0,0
1394383,24792963,0,0,0,0,0,1,0,0
796733,17402659,0,0,0,0,0,0,0,0
481503,23967797,1,0,0,0,0,0,3,0
1097700,2686847,0,0,0,0,6,0,0,0
138555,6277937,1,0,0,0,2,0,0,1
1830599,19369201,0,0,0,1,3,0,0,0
1989370,20034907,0,0,0,0,4,0,0,0
600227,16936611,0,0,0,1,3,0,0,0
1353063,11882469,1,0,0,0,0,0,0,4
940409,24282643,0,0,0,0,0,4,0,0
1754896,16322249,0,0,0,0,5,0,0,0
760503,7090457,1,0,0,0,0,0,0,4
1904014,16752007,0,0,0,0,4,0,0,0
1693520,6042309,0,0,0,0,0,4,0,0
2318438,12946915,0,0,0,0,0,1,0,3
2196239,16165075,0,0,0,0,6,0,0,0
2139326,5937887,1,0,0,0,0,1,0,4
1821090,25190287,0,0,0,0,0,0,0,0
896340,8378825,0,0,0,0,0,0,0,0
545431,16984445,1,0,0,0,0,0,0,0
1904594,7839155,0,0,0,0,16,0,0,0
2180516,19631707,0,0,0,0,3,1,0,0
22691,23282951,1,0,0,0,0,0,0,4
702945,21620127,0,0,0,0,6,3,0,0
1221893,13976671,1,0,0,0,0,0,4,0
1076654,14939919,0,0,0,26,0,0,0,0
620968,22486659,0,0,0,0,1,3,0,0
562527,4616877,0,0,0,0,6,0,0,0
2061895,21378499,0,0,0,0,0,4,0,0
2284810,8263737,0,0,0,0,5,0,0,0
2010115,8258513,0,0,0,4,0,0,0,0
738175,23745377,1,0,0,0,0,0,0,4
1001119,5365025,0,0,0,0,6,0,0,0
1498426,21332183,0,0,0,0,6,0,0,0
1338305,17926759,1,0,0,0,0,0,6,0
2334926,24304375,0,0,0,3,0,0,0,0
418916,5687365,1,0,0,0,0,0,26,0
924159,1867355,0,0,0,4,0,0,0,0
1267032,24610011,0,0,0,0,1,0,0,0
389217,21313693,0,0,0,0,0,0,0,0
1850434,1965163,0,0,0,0,29,0,0,0
2092835,24151065,0,0,0,3,0,0,0,0
327866,6490373,0,0,0,0,4,0,0,0
246669,12861247,0,0,0,0,4,0,0,0
1379533,24950141,0,0,0,0,1,0,0,0
62832,14898317,1,0,0,0,0,0,5,0
1534372,1545087,1,0,0,0,0,1,0,3
1770098,5597725,0,0,0,4,0,0,0,0
2218103,11711875,1,0,0,0,0,0,0,6
1610853,13253047,0,0,0,0,0,0,0,0
410226,25343075,0,0,0,0,0,0,0,0
1913393,12259291,0,0,0,3,0,1,0,0
1211078,24011007,1,0,0,0,0,2,1,0
1427006,13871847,1,0,0,0,0,0,0,4
1132661,718883,0,0,0,0,3,1,0,0
1592844,23794101,0,0,0,0,3,1,0,0
2060984,7323439,1,0,0,0,0,0,3,0
466556,6977809,1,0,0,0,0,0,0,6
550999,23647031,0,0,0,0,8,0,0,0
708606,2221079,0,0,0,0,0,4,0,0
1103604,25344003,0,0,0,0,0,0,0,0
1859750,66119,1,0,0,0,0,0,0,4
1184335,8012241,0,0,0,0,26,0,0,0
906294,22419331,0,0,0,0,3,0,0,0
1849405,16863047,1,0,0,0,0,0,26,0
1746207,24291213,0,0,0,2,0,1,0,0
74612,24479189,0,0,0,0,3,0,0,0
1851934,8724621,1,0,0,0,0,0,4,0
1261113,18801367,0,0,0,4,0,0,0,0
1564969,2583353,0,0,0,0,5,0,0,0
1044644,2077865,0,0,0,0,15,0,0,0
1251577,24877387,0,0,0,0,0,0,0,0
231919,8290685,0,0,0,0,10,0,0,0
10606,13137617,0,0,0,0,6,0,0,0
2311489,7229843,0,0,0,0,2,2,0,0
1378363,24973825,0,0,0,0,0,0,0,0
906473,17567977,0,0,0,0,10,0,0,0
705315,20769493,1,0,0,0,0,0,4,0
578139,7592103,0,0,0,3,3,0,0,0
1101102,25521227,0,0,0,0,0,0,0,0
781355,10590591,0,0,0,4,0,0,0,0
1900543,454229,0,0,0,6,0,0,0,0
527797,20225691,1,0,0,0,0,0,3,0
1230903,24473515,0,0,0,0,3,0,0,0
1627961,1563659,0,0,0,0,0,3,0,0
1199719,22514829,1,0,0,0,0,0,0,4
1808700,11087579,0,0,0,13,0,0,0,0
2257473,25319605,1,0,0,0,0,0,0,0
2052583,18388643,0,0,0,0,4,0,0,0
1184224,9787959,0,0,0,0,4,0,0,0
1646621,4325189,0,0,0,29,0,0,0,0
462334,24159747,0,0,0,0,4,0,0,0
1831369,13190587,1,0,0,0,0,0,0,0
2086677,18509439,0,0,0,0,4,0,0,0
1615777,24000941,0,0,0,0,3,0,0,0
1629136,12546293,1,0,0,0,4,0,0,0
1347004,3023207,0,0,0,0,0,4,0,0
2094532,24077107,1,0,0,0,0,0,40,0
1937969,12534939,1,0,0,0,0,0,0,4
1057027,20985825,1,0,0,0,0,0,4,0
939054,23796137,0,0,0,0,2,2,0,0
2137615,21560671,0,0,0,0,4,0,0,0
1524850,22966953,0,0,0,0,5,0,0,0
252735,20523539,0,0,0,0,4,0,0,0
2083255,19867441,0,0,0,0,4,0,0,0
66818,18148791,0,0,0,4,0,0,0,0
767601,14300217,0,0,0,0,3,0,0,0
771860,25462567,1,0,0,0,0,0,0,0
834937,8223027,0,0,0,0,26,0,0,0
2214589,22049905,0,0,0,0,4,0,0,0
1263190,14637163,0,0,0,0,4,0,0,0
1644306,21045351,0,0,0,0,0,0,11,0
289407,20246873,0,0,0,0,4,0,0,0
617202,22075965,0,0,0,0,0,0,0,0
2150312,24795659,0,0,0,0,1,0,0,0
15806,393973,1,0,0,0,0,0,0,0
132328,24763143,0,0,0,0,0,1,0,0
1043260,8936439,0,0,0,1,3,0,0,0
1549076,13145497,0,0,0,0,52,0,0,0
2084940,2486017,1,0,0,0,0,0,0,6
652362,16987253,0,0,0,0,0,4,0,0
1071421,18645001,0,0,0,0,0,4,0,0
1498728,8425577,0,0,0,0,3,1,0,0
85000,14531629,0,0,0,0,4,0,0,0
2345170,22117809,0,0,0,0,2,6,0,0
1944671,24809219,0,0,0,1,0,0,0,0
1726615,24347443,0,0,0,0,2,0,0,0
115566,4981565,0,0,0,0,4,0,0,0
1501752,4177247,0,0,0,0,3,0,0,0
1006625,18843303,1,0,0,0,0,0,26,0
2079111,22003515,1,0,0,0,0,0,4,0
1823161,24841591,0,0,0,0,4,0,0,0
1644457,10891823,0,0,0,0,11,0,0,0
2198728,19113973,1,0,0,0,0,2,15,0
1983740,22863601,0,0,0,0,0,27,0,0
1270622,23729561,1,0,0,1,0,0,2,0
49277,8668365,0,0,0,0,4,0,0,0
648495,22230793,0,0,0,0,1,2,0,0
502470,21611975,0,0,0,0,0,5,0,0
2249128,12066259,0,0,0,0,6,0,0,0
2009014,20421839,0,0,0,0,4,0,0,0
1381643,15578937,0,0,0,0,0,0,0,0
202748,25398561,0,0,0,0,0,0,0,0
200799,18265703,0,0,0,0,4,0,0,0
377934,7834455,0,0,0,0,12,0,0,0
494571,18485973,0,0,0,0,0,0,0,0
1307712,18001159,0,0,0,4,0,0,0,0
766727,19587691,0,0,0,0,6,0,0,0
788762,25266219,0,0,0,0,0,0,0,0
1111521,8997859,1,0,0,0,0,0,0,0
43088,21155933,0,0,0,0,1,4,0,0
692540,15956421,1,0,0,0,0,0,0,4
1582509,5319867,0,0,0,0,0,3,0,0
220219,24535511,1,0,0,0,0,0,0,2
26259,13398339,1,0,0,0,0,0,4,0
1092448,3024883,0,0,0,0,0,1,1,0
2033331,16350627,0,0,0,1,2,1,0,0
83530,14108345,0,0,0,0,0,4,0,0
1355395,176291,0,0,0,0,4,0,0,0
1844508,13012829,0,0,0,0,23,0,0,0
1334306,22303259,0,0,0,0,0,2,0,0
218953,4989555,0,0,0,0,0,5,0,0
341420,16736995,0,0,0,0,2,0,0,0
227210,20932215,0,0,0,0,0,4,0,0
639204,4249469,0,0,0,0,6,0,0,0
1059958,21530309,0,0,0,0,0,3,0,0
692712,141035,0,0,0,0,3,0,0,0
293308,23927605,0,0,0,0,0,4,0,0
2097889,13097519,0,0,0,0,4,0,0,0
1854086,24053307,0,0,0,0,3,2,0,0
407113,24329677,0,0,0,0,3,0,0,0
1556123,13612259,1,0,0,0,0,0,3,0
2101153,12966831,1,0,0,0,0,0,4,0
175263,6308633,1,0,0,0,0,0,47,0
1732764,20479839,0,0,0,0,0,4,0,0
414997,1155413,0,0,0,0,4,0,0,0
1849419,8349739,0,0,0,0,4,0,0,0
114762,23819927,1,0,0,0,0,0,4,0
567554,25426811,0,0,0,0,0,0,0,0
1401031,7528843,0,0,0,3,0,0,0,0
1708757,25119483,0,0,0,0,0,0,0,0
42873,21394175,1,0,0,0,0,0,4,0
13562,25320231,0,0,0,0,0,0,0,0
1606493,14958759,1,0,0,0,0,0,0,4
1953104,24823603,0,0,0,0,2,0,0,0
854935,7411719,1,0,0,0,0,0,0,6
1232944,24330029,0,0,0,0,1,2,0,0
758788,10887697,1,0,0,0,0,0,4,0
1181746,12275145,0,0,0,0,7,0,0,0
1082077,21696261,0,0,0,0,2,2,0,0
1639834,6257,1,0,0,0,0,0,4,0
860302,1847061,0,0,0,0,4,0,0,0
1147641,15407787,0,0,0,0,4,0,0,0
2177436,15479409,0,0,0,0,4,0,0,0
787937,25061485,1,0,0,0,0,0,1,0
454876,7363947,0,0,0,3,1,0,0,0
1094067,17285347,1,0,0,0,0,0,6,0
696227,11565783,1,0,0,0,0,0,0,4
522182,10808389,0,0,0,0,4,0,0,0
2342764,15389069,0,0,0,0,5,0,0,0
1420431,20596833,0,0,0,0,5,0,0,0
2216754,3517959,1,0,0,0,0,0,4,0
266759,21611401,0,0,0,0,0,4,0,0
1444300,17342319,1,0,0,0,0,0,4,0
1362301,22794063,1,0,0,0,0,0,0,4
820602,3254801,0,0,0,4,0,0,0,0
2078527,24488111,0,0,0,0,2,0,0,0
1138787,23939589,0,0,0,3,1,0,0,0
1949822,12114237,0,0,0,4,0,0,0,0
2344413,383917,0,0,0,2,0,2,0,0
757361,21846081,0,0,0,0,0,2,0,0
1219682,5896063,0,0,0,3,1,0,0,0
1026075,19713973,0,0,0,0,20,0,0,0
2255391,2899611,0,0,0,0,8,0,0,0
677516,10815647,1,0,0,0,0,0,0,6
2322236,20054295,0,0,0,0,1,3,0,0
735716,23696275,0,0,0,0,4,0,0,0
891713,7220495,0,0,0,0,4,0,0,0
161734,11059953,1,0,0,0,0,0,0,4
446656,2424747,0,0,0,0,3,0,0,0
2166352,25315757,0,0,0,0,0,0,0,0
2120695,4753849,0,0,0,0,0,0,0,0
410919,6447705,0,0,0,0,0,4,0,0
1666572,19725177,0,0,0,0,0,0,0,0
1044928,5625633,1,0,0,0,0,0,5,0
1253813,16121905,0,0,0,0,0,1,0,0
415477,11433669,1,0,0,0,0,0,4,0
1005196,11382231,0,0,0,6,0,0,0,0
1995053,11773833,1,0,0,0,0,0,0,4
392805,21870043,0,0,0,0,2,2,0,0
1501706,9267537,1,0,0,0,0,1,0,3
363328,4549957,1,0,0,0,0,0,0,4
294516,24177701,0,0,0,0,2,1,0,0
64705,2164481,0,0,0,0,0,4,0,0
1397053,22885629,0,0,0,0,0,0,0,0
725213,19789103,1,0,0,0,0,0,6,0
2096947,25001443,0,0,0,0,0,0,0,0
385504,25439785,0,0,0,0,0,0,0,0
361246,17301817,0,0,0,0,0,4,0,0
121563,19337827,0,0,0,0,0,0,0,0
2315125,25184599,0,0,0,0,0,0,0,0
1685274,13242255,0,0,0,0,4,0,0,0
1330050,19377895,0,0,0,0,4,0,0,0
290271,16027785,0,0,0,0,6,0,0,0
2209126,70857,0,0,0,3,0,0,0,0
578923,6742321,0,0,0,0,1,0,0,3
823649,7225403,1,0,0,0,0,0,0,26
1222447,21996153,0,0,0,0,4,0,0,0
362762,19557455,1,0,0,0,0,0,4,0
114010,25553053,0,0,0,0,0,0,0,0
2208967,12378019,0,0,0,0,4,0,0,0
2326182,20754975,0,0,0,0,4,0,0,0
1102024,22988335,1,0,0,0,0,0,0,6
300024,3994939,0,0,0,4,0,0,0,0
1051302,5748773,0,0,0,4,0,0,0,0
441056,22609397,0,0,0,0,0,3,0,0
2284113,22185555,1,0,0,0,1,1,22,0
1444346,5339877,0,0,0,0,43,0,0,0
2210277,1150865,0,0,0,6,0,0,0,0
866041,21313221,0,0,0,0,0,0,0,0
2121596,9820543,0,0,0,0,0,4,0,0
1827434,19843643,0,0,0,0,24,0,0,0
565454,22176373,1,0,0,0,0,0,0,24
1305800,24511161,0,0,0,0,0,3,0,0
972778,25082311,0,0,0,0,0,0,0,0
1442635,21036475,0,0,0,6,0,0,0,0
2136779,16987083,1,0,0,0,0,0,4,0
438333,23846967,0,0,0,0,0,3,0,0
293089,24994719,0,0,0,0,0,0,0,0
805655,3043933,0,0,0,0,5,0,0,0
936726,23026471,1,0,0,0,0,0,4,0
1080593,14833105,1,0,0,0,0,0,0,4
2238539,22889705,0,0,0,0,0,4,0,0
1131806,19305371,0,0,0,0,4,0,0,0
2325122,21813607,0,0,0,0,0,4,0,0
2216131,12809681,1,0,0,0,0,0,4,0
2250053,12899129,0,0,0,0,0,4,0,0
551461,23966897,0,0,0,0,4,0,0,0
1543302,24259967,0,0,0,0,0,5,0,0
323028,15584109,0,0,0,0,4,0,0,0
2078583,24350873,0,0,0,2,0,0,0,0
599692,8860995,0,0,0,0,4,0,0,0
377953,25354761,0,0,0,0,0,0,0,0
1374090,3956875,0,0,0,1,1,1,0,0
1656591,15014129,0,0,0,0,4,0,0,0
1619230,12696951,0,0,0,4,0,0,0,0
524300,12054081,1,0,0,0,0,0,4,0
218593,16324635,0,0,0,0,4,0,0,0
1221147,21468491,0,0,0,0,0,2,0,0
659292,16044997,1,0,0,0,0,0,4,0
1336533,11302095,0,0,0,0,4,0,0,0
1781122,25249803,0,0,0,0,0,0,0,0
1258889,18995829,1,0,0,0,0,4,0,1
239071,24815481,0,0,0,0,2,0,0,0
100547,1580643,0,0,0,3,0,1,0,0
657079,21456917,0,0,0,0,0,0,0,0
12913,19020273,0,0,0,0,0,3,0,0
1991944,1414373,0,0,0,0,3,0,0,0
866187,25006803,0,0,0,0,0,0,0,0
1150135,18217571,0,0,0,0,0,0,0,0
520495,17591115,1,0,0,0,0,0,4,0
1570566,3636371,0,0,0,0,26,0,0,0
470097,7060817,1,0,0,0,0,0,0,4
66223,10508477,0,0,0,1,5,0,0,0
1802537,24381227,0,0,0,0,0,12,0,0
2118168,17252215,0,0,0,0,4,0,0,0
1616788,24764469,0,0,0,0,0,5,0,0
1664800,11763183,0,0,0,0,4,0,0,0
972380,22789781,0,0,0,0,0,2,6,0
1383312,8049461,0,0,0,0,0,0,0,0
956695,25220885,0,0,0,0,0,0,0,0
769262,21187695,0,0,0,0,2,3,0,0
284435,9019099,0,0,0,0,50,0,0,0
1970743,17468977,0,0,0,0,0,0,0,0
924178,17321045,0,0,0,0,6,0,0,0
554332,23896791,0,0,0,0,1,3,0,0
1391020,18595777,0,0,0,0,0,5,0,0
444795,5656171,1,0,0,0,0,0,4,0
1891749,24676299,0,0,0,0,1,0,0,0
109610,18805881,0,0,0,0,4,0,0,0
1651812,24873611,0,0,0,0,0,1,0,0
1977527,11425101,0,0,0,0,7,0,0,0
2275059,22690835,0,0,0,0,0,4,0,0
283674,20055277,0,0,0,0,0,4,0,0
846617,24392835,0,0,0,0,1,3,0,0
540795,15687931,1,0,0,0,0,0,4,0
1233939,25347099,0,0,0,0,0,0,0,0
1990398,9012729,0,0,0,0,4,0,0,0
808829,25369525,0,0,0,0,0,0,0,0
363012,13534645,1,0,0,0,0,0,4,0
339194,16707559,0,0,0,0,0,5,0,0
1740968,20189657,1,0,0,0,0,0,0,4
842921,21143957,0,0,0,0,6,0,0,0
565963,989861,1,0,0,0,0,0,0,4
568753,25521009,0,0,0,0,0,0,0,0
1426722,22329199,0,0,0,0,3,1,0,0
1361120,25315483,0,0,0,0,0,0,0,0
393468,5904923,1,0,0,0,0,0,0,4
2135759,4586657,0,0,0,1,4,0,0,0
848855,20346175,1,0,0,0,0,0,0,4
99825,20638065,0,0,0,0,28,0,0,0
448760,18626997,0,0,0,1,3,0,0,0
2264289,19586433,1,0,0,0,0,1,0,2
1108342,9375833,0,0,0,0,0,4,0,0
263975,17926679,1,0,0,0,0,0,0,6
243993,13350213,0,0,0,1,3,0,0,0
1831584,4333579,1,0,0,0,0,0,0,4
2268124,20567561,0,0,0,0,4,0,0,0
1626843,21620457,1,0,0,0,0,0,4,0
14910,14921211,0,0,0,4,0,0,0,0
1839182,24136305,0,0,0,0,4,2,0,0
746203,12425079,0,0,0,0,4,0,0,0
1913657,7019837,0,0,0,0,0,5,0,0
338962,9974731,1,0,0,0,0,0,4,0
1842641,21453835,0,0,0,0,7,0,0,0
978819,22341833,0,0,0,0,5,1,0,0
1185561,2944997,0,0,0,3,1,0,0,0
1546443,4732913,0,0,0,0,4,0,0,0
601353,706031,0,0,0,0,3,0,0,0
350420,24736913,1,0,0,0,0,0,2,0
145128,11170049,0,0,0,0,4,0,0,0
986509,9678755,0,0,0,0,27,0,0,0
2020485,23902065,0,0,0,0,0,1,0,0
288723,21051691,0,0,0,0,4,0,0,0
2064742,19889145,0,0,0,0,0,0,0,0
1556734,20288607,0,0,0,0,4,0,0,0
1445196,643005,0,0,0,1,0,3,0,0
1965481,22969999,0,0,0,0,4,1,0,0
424994,23895913,0,0,0,0,0,2,0,0
488382,11208361,0,0,0,18,2,3,0,0
586191,610297,0,0,0,0,3,1,0,0
1390523,12398343,1,0,0,0,0,1,0,3
179867,20452647,0,0,0,0,26,0,0,0
628666,437079,0,0,0,0,4,0,0,0
1664809,19354523,0,0,0,0,4,0,0,0
753702,24068967,0,0,0,0,0,3,0,0
1111048,21462063,0,0,0,0,2,0,0,0
848977,13507823,1,0,0,0,0,1,0,1
721478,557103,0,0,0,2,0,4,0,0
36708,23231509,0,0,0,0,6,0,0,0
8327,22140649,0,0,0,4,0,0,0,0
2071178,2503493,0,0,0,0,16,0,0,0
696106,20848249,1,0,0,0,0,0,1,0
1208151,17461991,1,0,0,0,0,0,0,26
1434690,23130677,0,0,0,0,0,4,0,0
559991,20698709,0,0,0,0,5,0,0,0
536647,25042247,0,0,0,1,0,0,0,0
749542,10104639,0,0,0,4,0,0,0,0
1801911,25320869,0,0,0,0,0,0,0,0
416694,18438847,0,0,0,0,0,4,0,0
1683148,21335415,0,0,0,0,6,0,0,0
1633380,24921967,0,0,0,1,1,0,0,0
1974213,16893505,1,0,0,0,0,0,4,0
701213,25577537,0,0,0,0,0,0,0,0
1038409,10779097,0,0,0,4,0,0,0,0
1415859,24381919,0,0,0,0,2,0,0,0
620769,17449897,1,0,0,0,0,2,0,3
730427,13268305,0,0,0,0,0,0,0,0
1690758,23466585,0,0,0,0,0,4,0,0
1986156,24301679,0,0,0,6,9,0,0,0
2226353,22148585,0,0,0,0,11,0,0,0
1001630,4727175,0,0,0,0,4,0,0,0
402165,20343297,1,0,0,0,0,0,4,0
135653,12317953,0,0,0,4,0,0,0,0
1891084,24300517,1,0,0,0,0,0,0,3
1085262,23409805,1,0,0,0,0,0,11,0
291362,7174895,0,0,0,4,0,0,0,0
422919,8590825,0,0,0,0,0,0,0,0
1829116,11129087,0,0,0,0,6,0,0,0
1462067,20490453,0,0,0,0,4,0,0,0
859528,10131689,1,0,0,0,0,0,4,0
740490,18536773,0,0,0,0,1,5,0,0
2128731,25503047,0,0,0,0,0,0,0,0
1491189,10847077,0,0,0,4,0,0,0,0
524799,19336051,0,0,0,0,4,0,0,0
361245,10119587,1,0,0,0,0,0,0,4
1546799,11043547,0,0,0,0,0,0,0,0
239424,23555165,0,0,0,0,0,4,0,0
2168845,25590675,0,0,0,0,0,0,0,0
330609,25232211,1,0,0,0,0,0,0,0
