,ACCT_ID_M,PREMISE_POSTCODE
1509913,10291453,4227
605267,24058243,3750
2165800,24764791,3682
1871160,12266967,2280
102531,20841357,3034
717531,25152093,2070
640592,11931465,2322
494091,6161497,2043
1967590,24490805,3000
2050333,22540175,3124
1226543,3869057,3163
2057804,22967073,3048
1557007,9085823,3192
2225569,7996749,2158
1059603,18107017,2567
2043601,20041021,2112
1483196,1389335,2262
703567,9292965,3180
1567435,4647385,2125
1037736,2048775,3672
960929,14111409,2750
1833346,22618995,3088
508467,4359625,2155
13132,16282157,2140
1751448,1880847,3977
887173,9618555,2262
2069346,7144479,5025
3167,23897883,3337
1197468,25085441,2077
1652676,23516799,2606
863765,23881377,3088
798074,21575927,4110
1192626,24520327,3083
1244321,378657,3156
1744733,25041257,2452
1628189,19458099,3677
649686,391251,3892
1674455,24372577,2228
1523520,23873753,2066
1929141,21964347,2076
2150647,23800891,2179
1884813,24154603,3871
674068,6720125,5158
1865310,24314891,2011
1333982,17014893,3630
1133246,14677251,3810
367518,21090319,2615
67801,21912315,3815
2011335,17325969,2260
1832114,308735,3978
1236155,12840471,2111
1770323,21525191,2430
444811,24389727,3938
524252,9619821,3931
1665401,11000339,3797
675995,18701571,3153
1275533,20280635,2140
228847,15471509,3074
617085,5551301,5159
658104,3830011,2069
1602912,21823537,3300
211156,8458459,2213
1466823,24871133,3076
995371,24895687,3217
361022,21298755,2133
280545,21895489,4124
1827145,13789941,2232
480305,24899083,2112
780608,20273371,2000
149866,23072907,2143
564914,11100357,3825
2318204,4615477,3880
466121,2358451,2287
55864,24554803,2900
693228,8098335,2039
1329466,1092789,2444
2134711,12258511,2560
1897881,16993253,2007
1855882,23192803,3076
1770065,18442111,2217
2218913,17454223,2280
1612772,111519,3757
858545,21149187,2170
538094,16259889,4073
2097890,18051897,2327
2190628,4654815,3752
1318430,18989337,2114
654856,16511497,2162
1774015,7820515,2066
377677,7108389,2228
282887,710257,3136
943305,18987937,3175
1203668,6902095,3820
1994008,9672695,2560
1723734,22535897,2026
885155,23594565,2482
1226683,7419865,2214
2212680,20758459,2250
2157805,1051673,2290
1293206,9673467,2067
669087,963363,3806
1568238,5775493,3922
270449,5847189,3215
1740273,16991689,2134
1803472,3989331,3156
154057,22205347,3564
1444147,19732393,2099
1596709,24630451,3166
303127,21054119,3029
2263503,5329313,3039
481413,24816075,2066
1924933,18000423,2577
1552493,25450391,2285
1600383,24174935,2529
1373075,20023283,2756
739926,9641733,3885
2054821,463417,2205
923181,7951687,2040
130758,24546347,3058
952863,13194903,2036
1242592,1672405,2471
716158,24623063,2168
975929,24073103,3978
564675,11682649,2073
649715,10839155,2131
711307,17695819,4019
2331394,18041457,2914
987884,24038617,4077
1864158,18099679,3925
593299,15884889,3130
246214,11267977,2325
1313830,21991339,2440
1103252,24601697,4213
43410,21987597,2747
1514204,22556393,2144
1258067,6923903,3160
218396,9349103,2228
477337,25523957,2155
561502,2637057,3071
1769635,9817725,5045
2251325,5650613,2019
204770,25169223,3809
2123602,5283375,2320
149856,23157795,3029
1320551,23801223,3357
503853,13598067,3023
457863,22656975,3818
734545,24431925,3166
1529691,8388177,2074
1270216,24422399,2500
560580,25082255,3083
610519,16692127,2196
1942565,16057161,2101
1213428,23951125,2155
1314018,17080725,2258
1478188,19983181,3182
1413231,25221849,2227
357870,45369,3134
1783679,24151415,2800
445451,22273403,3074
1924507,8456077,3136
2152730,12004113,2046
1177742,24573257,3083
2238076,19299681,2061
191601,4725529,2020
613087,7165641,3024
43914,22473471,3690
1998349,2761493,3046
1964103,24453267,2116
362879,20672999,2224
1813125,5708653,2015
2084286,10444457,2770
2000950,23788133,3936
1854466,24386729,2680
1349976,14688073,2190
1933064,6141593,3156
813,24393695,3040
703504,16672339,2017
296757,23413983,3765
1468193,24592159,3400
2153184,12697853,3796
2309590,7123189,3083
843271,2003495,2100
1295582,4061577,3441
962021,10260587,2193
1381567,363839,2153
934169,21176379,2250
1187524,279449,3808
696064,15244771,2221
147290,23424731,2153
1767725,10834763,2203
287540,5347817,2228
255792,5953673,3912
1194604,24515793,2042
2183936,24078251,2650
1925659,3385171,3156
418016,5746271,2029
927739,4879721,2111
1852141,14294779,3922
152536,16100303,3046
362596,18753709,2280
1444867,14238119,2160
547753,9045087,3518
1049314,24470145,3756
1468366,23057051,3023
985401,6939537,3757
706567,10535669,2147
1041009,13913723,3977
1912697,24190701,2154
2322831,3171917,2263
1709515,24337879,4132
1555821,8446591,2140
1122989,24428987,3000
1466069,16524023,2046
2199043,10336243,2259
933485,15133907,2765
2051477,18878849,5083
1780105,24174465,2830
923666,20892425,3103
1150234,11578021,3551
2274785,47261,2263
2274380,22259223,3752
1144224,17597757,2194
2064366,17275091,2518
386864,24767387,3820
428486,3996313,2282
2176590,24227033,2145
154878,8261015,2158
451027,11358525,3083
1043524,22581221,3797
1045450,21967447,2040
1444929,20791645,2089
680635,24264465,2067
140751,16622331,2110
1933343,15748673,2036
1549801,3012939,3004
263611,4308577,2226
1197571,23035727,2148
140696,6031821,2208
1197477,22964503,3228
863618,24193207,2482
611687,13178583,3977
1232701,23776881,3977
954996,23677939,3030
1489695,23828319,3113
13633,20984687,3030
650538,132249,2000
110177,23585361,5066
2059293,24599375,2041
1436257,2013509,3377
2265161,17835563,2070
1076591,22806557,3335
1094095,16384131,2323
1914847,496559,2204
1675012,25417915,2251
792416,23426135,2228
1732986,22121673,3153
131278,23116355,3173
570988,25428749,2017
310382,1898783,3844
2096943,23876153,2153
1048245,25005539,2021
1893383,24377081,2229
1488871,23725443,3967
1103530,24420351,2821
2108008,13307331,2026
1769940,15623317,5126
270680,2456397,2094
2324468,1389021,2050
2278116,22882497,3844
928542,22326461,3056
1010498,24230605,2144
1583517,12202853,3156
1145597,5763951,5017
1576898,19988271,3073
872781,1503871,3076
1512769,19339625,2037
907150,4715503,5031
52807,2925811,2168
868993,7610959,2041
2007030,6856691,2537
938725,23278693,2042
2320117,14861005,3337
1783646,25226733,3064
1255846,9264905,2070
1294869,4177611,2225
1086277,24511737,5038
1448100,1309321,2046
1336879,4248237,2065
975844,22730463,2142
31070,4900085,3027
1254291,22340381,2080
1201647,18958969,2217
444546,24676993,2762
2217915,18270159,2099
1064655,23266033,4163
670885,23405279,3030
2145571,2253153,2300
1818731,24647785,2612
1147746,6804007,2048
371413,24641567,3079
450262,3384963,2101
331611,25089941,2146
2118377,14467149,3048
906504,22405285,2206
1934048,11588521,2068
339204,7597649,3215
126781,17753259,2021
769219,18931283,3095
1578833,25481881,3555
466379,4380225,5072
1804578,2509829,3122
2322205,18753171,3981
823499,5450819,2038
1299579,22731465,2165
724212,16567545,5114
2158534,4361443,3777
1883276,19992703,2048
696378,17699865,2257
2206493,19865023,2643
572150,25139483,2577
1806731,22087719,2765
284661,15843969,3280
1108642,6561967,2263
451511,22113123,2138
119726,11847153,2099
1132347,685,3173
2079821,21303345,2147
1423872,4472051,3806
1643704,1883787,3355
292444,1637605,2798
1623151,21926809,2750
380699,7434555,2315
2024647,8603435,2017
280100,24537615,2121
1383030,2510977,3041
1145124,6883051,3011
360020,20691373,2016
2121602,15454439,2049
163105,5856229,3201
1965492,23281019,3910
132093,23589569,2205
196311,10735171,3150
1464930,22042193,2260
1440237,2937421,5098
1386128,5664919,2162
1760902,4041147,2144
1263132,14864883,2084
1863958,9919101,3172
922673,5288109,2224
1707423,24267665,2179
1113875,1139179,3088
35841,5953425,5107
608832,25165453,3975
1637054,25521037,5118
1063896,17335349,3844
485500,4004337,3988
321102,14333677,3775
1154683,15788663,3044
2293792,25195045,2825
19331,24173297,3021
2225296,20474281,2145
1293247,8944295,2103
677367,18174835,2021
463648,1042919,2026
1968821,12417753,3337
831692,17139371,3859
1115219,1515505,2112
160693,3245359,2535
1182013,17197109,3123
1208798,18892997,2766
475175,9408307,2213
1136008,9294373,3029
938809,25289527,2127
358993,14654543,3135
1456311,5065865,3082
302018,12934095,3046
529405,18861603,5087
2190464,14673957,2203
2149404,23880359,3168
1578858,23869773,2830
123847,9081465,5008
1949379,24448785,2137
1015913,1807169,2219
1968064,23178613,3809
1199230,20482691,2060
982010,1622743,2262
1415835,23685003,3064
2083890,2403817,4156
1312384,19791631,3840
1478121,12681355,2250
1219362,11544939,2120
1820243,24381389,2612
450014,6392907,2090
2177989,922923,2131
1622734,8465417,5167
1422128,18239215,2094
1336073,7810497,5107
1551503,4887287,2156
882837,22687997,2210
425981,24028023,3215
14567,19400941,2102
674085,20110545,3931
2301813,6525581,2120
2270937,11038257,5070
757054,5766209,3174
414886,21444697,2710
306090,12151979,2064
1460346,9269251,3016
1190874,10102617,5168
2087051,21784907,2259
356166,10689761,2170
1541059,24716037,3198
2122617,19381517,2118
627874,25493193,3216
1357438,25413561,2159
1617916,24072083,3550
190643,18643605,2505
690997,5880631,2519
779992,17460225,2222
312003,23061177,2203
1662881,3888527,2794
2300419,6904703,3059
925902,19817169,2096
1005028,16719323,2304
1798920,23033477,3058
2183460,24102219,2761
29909,10589837,3095
1576611,15968115,2130
1266880,25340287,2099
1008050,22504821,5251
1872696,25007565,3046
1773946,8443023,3215
478916,25556591,2300
1774970,22318847,3030
2214649,22182071,2008
2306356,6270875,2000
1948887,23031901,3150
552720,24080509,3166
300785,22125821,2128
714923,6333453,3556
1427437,1274669,2262
2244436,2118441,2234
206585,25328261,2209
865202,23090267,2557
378218,6910885,3216
1010964,22935691,2105
965715,20524507,4017
1867052,20855041,2765
817532,12738707,2200
1036561,7227957,2037
449683,8729459,3079
2310454,19958633,2200
1483293,20446397,3023
1383457,14617713,3205
2272077,5367505,2750
1301580,1586811,3977
2195487,271719,4153
1563565,25243129,3446
454340,17733161,2558
311609,25189695,3168
154787,20955325,2323
226687,9965507,3059
1985736,25146697,2224
1115778,1771629,4031
2086208,6589327,2062
64780,5653967,2040
1228045,15338839,3754
1201432,20138397,4210
1352836,22132901,3074
646336,24047249,3216
1416134,25477739,2500
355586,2160497,3076
1228234,16029,3976
2338887,989265,2170
354276,17526845,3216
872520,858231,3153
671965,5406305,2134
184140,23686443,2477
1941799,15232391,2217
659478,19459173,5253
798984,18083721,3037
1364288,11728251,2165
609303,23443981,3977
1134854,9969159,3037
180206,13446779,3188
1360656,24859135,2205
2191183,20624091,2322
419833,20216161,2228
1342070,25037041,2229
835464,21053401,2224
1396531,25291659,5214
209166,10928645,3127
489863,486051,3550
1904052,17081221,2167
889673,9097075,2023
942892,18679225,3844
881987,23626439,2039
815053,3971295,3842
371526,24356477,2204
1705443,22119857,3095
510762,836347,3088
963470,5100843,2031
2255065,7673989,3047
1987269,10076585,3044
1909095,22220533,2209
211055,4736147,2230
1497319,11777207,2076
810008,23730057,2200
1736368,17180095,2120
1721444,12096287,3461
1246338,20868501,4500
758001,19372429,2065
856614,6727461,3550
1386605,19148609,3192
881997,23685215,2193
1519233,4629779,3088
2292003,20147015,2211
2331810,22662513,3055
27170,626149,2047
285507,19727063,3730
1080058,2887961,3082
2025157,16651625,3095
1928661,23533921,2773
64156,4845367,3030
1658821,17452361,3631
1549264,5694685,3555
1892371,22932021,2000
2199598,13566009,3152
867850,15495787,2154
1263374,3639759,3071
2290329,2184235,3023
2009509,19287935,2016
2070448,22819791,2518
1706109,25128519,2011
1542040,24539267,3031
401027,4875275,2103
1599215,23048843,3752
854482,17656669,3152
644577,24695943,2485
560878,22060465,3032
622281,11808027,3844
385182,24351309,3039
990310,8034347,2131
1769817,10763509,2069
742519,20782035,3550
1276990,18484857,4500
1992569,2192351,3820
17555,16574019,3140
2292730,20260263,3754
276286,23881317,3184
2153187,20039583,2023
2044440,3087965,2100
427150,3828847,5024
2230278,14238541,2290
246297,16313241,2360
2339414,8952709,2290
231321,12292029,2229
1287492,24121667,2194
1230796,24823601,2205
2236198,7997823,3032
2060306,24148579,3954
1932968,21375965,2033
1958631,8408393,3186
1306248,24458069,5011
522367,21803779,2250
159429,9692689,5082
302414,21784099,2110
1237711,1022187,2322
686513,2582411,3076
1166880,9043629,3156
835602,1123369,3133
1685636,13026123,3064
334422,24686395,3280
1841426,21546817,2093
1548314,10391637,2258
2312829,23165511,2039
467480,1623013,2170
686394,8260493,3377
820537,17629351,2290
1879849,16007815,2484
1863510,5317923,2144
2292895,10811195,2337
417099,14501399,2161
559267,2821951,2170
2307718,13753017,5253
405336,25290327,2165
99562,5790431,3690
209181,10842561,2261
414586,13982655,2291
2282584,24032383,4285
836231,16351525,2131
474141,16517291,2136
1044521,15954253,3810
132835,24551359,3013
877725,12528771,2330
463994,10352619,2567
470349,20507675,2223
1292153,19533761,2085
935573,23266815,2770
1987535,20468813,2804
270577,9128173,2099
729125,18293609,2087
1191122,20218571,2015
1618508,23732677,2093
1578515,25439605,3121
632895,2071839,2011
776084,21238957,2528
521639,19761627,4500
2227855,13081145,3088
1556999,7202857,2112
1379313,23500633,2281
2277088,24691465,2038
2013136,19526157,3217
1054865,11918055,2517
2214269,20833745,3021
48661,22177103,2207
160317,7901653,3754
30195,12892215,3922
994991,23394371,3201
357772,15889913,3464
1589542,18739073,2761
1813376,6364521,5043
730251,14923249,2210
927673,22632499,2112
1548391,1644483,3804
909588,1195825,3121
1370639,19916991,2069
567500,21347195,2194
750939,16225073,3138
11308,21717899,2010
1715782,17866517,2080
2269487,20823331,2566
1085459,24551807,3196
1164127,8649879,2191
2019418,25490845,2795
727856,11479931,2136
1989968,21051943,2446
2126384,14654461,3228
1881197,7368267,2320
1958400,8462449,2009
732083,22699161,2570
799474,21642599,3765
1276267,21955667,2000
2226628,22609213,3079
1687357,21458793,2112
2231341,17839495,2166
648451,6678439,2118
2010709,6261685,3044
1914895,5443593,2035
2312105,23203993,2217
259123,8728775,2600
1606608,326587,2018
127406,7225113,2226
896581,7266587,2227
507798,20136547,2145
583491,1554247,3132
1770612,19028337,3030
826146,24340613,2444
1926264,22948101,4051
766848,18922787,2322
2264270,278983,2640
1762540,25240447,3222
145579,19606829,3977
284279,20635831,2030
1552170,10478031,2823
2001088,23090323,3195
1531070,4571147,2330
618859,20469351,4220
987662,9178717,2206
1672653,23451397,2140
213832,19839459,3978
2019352,24880311,2179
925704,19605683,2282
1560827,24770457,2022
1262097,16096531,3976
1181141,21698931,2096
702963,6179691,2261
47142,1123691,2217
185243,25429857,2115
1398840,20884873,3355
985562,11853951,3083
1099796,22495339,2041
654949,3266691,2261
1399869,22266885,2795
31792,19522953,2086
1344687,20578117,2035
1269060,24058865,5280
931433,16479515,2259
1021943,3176669,2069
1292687,21823671,3147
207898,10628061,2102
1096689,22425739,2226
1775054,2039513,2325
915685,4156949,2026
1682197,9944879,2000
50996,15814871,3124
1927377,25288363,2335
2203143,23589529,2260
1901128,15868517,5114
2102649,166871,2261
561220,14610355,3216
2317325,21535391,2072
14030,9191243,3805
611890,4191901,2194
641955,25183481,2151
2000321,24684705,3978
19339,23460635,3337
541931,22069331,2120
1316399,21842179,4507
1844570,4056909,2120
482160,2980775,2140
1239010,9356617,2047
257908,25475563,4103
371831,17605547,2323
1434826,25087715,4553
1400246,22243127,2025
268479,11831255,2120
714547,12161645,2142
1493400,24347921,2000
731729,21365905,3186
760343,9182603,2110
969051,7473053,3184
2085705,9445069,3215
1156678,24179507,3008
2044515,14752445,2155
160675,13923923,2205
1743127,24984257,4163
162117,8473227,3008
1995527,7250395,3071
1120830,24388621,2570
125481,10855061,2028
1628458,22516711,2518
1697093,3962631,3116
1164845,17576561,2062
2024814,16113457,2321
2264021,9552333,2162
1229516,24678991,2193
2344180,4991493,3196
375230,19007067,2564
1079428,10553123,2104
1680314,21385935,2320
2339834,335811,2021
292432,18202939,2575
1948354,24029583,3338
369931,24485489,3083
1524623,23280573,4172
419675,20603455,2261
2035847,5037619,2206
1278719,20588467,3216
129833,25496475,2090
2260589,24141049,2280
1790550,17855871,5087
1455605,12339711,2176
698932,22603193,3804
239282,24190205,2229
495171,25155805,2113
520806,10009161,2113
2074104,23736127,3029
604348,401895,2161
2022449,23730987,2190
397347,22633951,3806
1814971,9203371,2548
29717,15354365,3101
1383494,9876997,2133
2293957,23903647,3880
651154,2407663,2030
1934848,5899889,2326
796331,21840287,2147
565567,9791703,2125
2296460,25022745,2133
1129923,20342009,3976
2315239,25121405,2035
798443,14066493,3860
1265691,25291901,3019
1851752,3447703,5063
408211,851563,2112
737708,23389547,3305
2051790,14667805,3002
1808688,1499323,3356
284771,3261225,2259
861713,8985855,3178
1511153,10917535,3561
2246135,491193,2257
2312352,25169895,2528
541125,2460675,3658
1279272,20803611,2256
317731,20621029,3173
679799,24759641,3163
2182553,4977379,2023
9897,19556673,3047
552604,24663989,2580
116184,35991,2220
942105,20681113,2322
110914,23353025,3809
308759,5142651,3030
2209857,3412991,2111
