,ACCT_ID_M,OFFER_CHANNEL_CODE,ACQ_BROKER_EVER,ACQ_EXTERNAL_EVER,ACQ_INTERNAL_EVER,DEPT_Sales Chat
2230018,15855965,NBSC,0,1,1,
1260253,18997427,ONLINETPU,0,1,1,
119000,14106549,ONLINETPU,0,0,1,0.0
1598372,24917369,DIGITAL,0,0,1,
1882743,22061923,DIGITAL,0,0,1,
1101928,25342471,ONLINETPU,0,0,1,
1989438,1341243,CST,0,0,1,
598374,20646469,NBSC,0,0,1,
2257480,14652315,NEWCON,0,0,1,
673094,22976223,NBSC,0,0,1,
2206074,25595339,ONLINETPU,0,1,0,
1579185,24445671,NBSC,0,0,1,0.0
1972387,457883,DIGITAL,0,0,1,
299238,15757547,NBSC,0,0,1,
1312513,11072639,CST,0,0,1,
781947,10943777,CIC_SAL,0,0,1,
1126711,17031087,ONLINETPU,0,0,1,
2220454,25573511,DIGITAL,0,0,1,
1123308,23983539,NEWCON,0,1,0,0.0
2079924,12790673,ONLINETPU,0,0,1,
1917132,11956521,,0,0,0,0.0
162039,13885237,DIGITAL,0,1,1,0.0
584981,13311257,ONLINETPU,0,0,1,
1558682,24908459,DIGITAL,0,0,1,0.0
1789516,4948035,ONLINE,0,0,1,
459403,18209547,NBSC,0,1,0,0.0
968543,22064091,DIGITAL,0,0,1,
2288389,6924915,,0,0,0,
1392044,10286961,CIC_SAL,0,0,1,
1716826,19478181,NBSC,0,0,1,
233509,4581433,DIGITAL,0,0,1,
569083,22979647,ONLINETPU,0,0,1,
100341,13763643,,0,0,0,
149358,24177901,NBSC,0,0,1,
164841,25273271,ONLINETPU,0,1,0,
2207871,9222763,,0,0,0,
892581,1145843,,0,0,0,
1154710,17780815,NBSC,0,1,1,
2072623,5584239,DIGITAL,0,0,1,
1375018,21929749,NBSC,0,0,1,
1920427,310923,,0,0,0,
136963,22157631,ONLINETPU,0,0,1,
1107100,3902173,NBSC,0,0,1,
1212962,21635119,ONLINETPU,0,0,1,0.0
1163841,10985389,ONLINETPU,0,0,1,
1053511,18611643,NEWCON,0,1,1,
179651,13361023,,0,0,0,
261504,25093857,DIGITAL,0,0,1,
2197088,7439363,CIC_SRV,0,0,1,
1690968,25420161,CIC_SAL,0,0,1,
1052339,8999947,CIC_SAL,0,0,1,
1845726,18523541,ONLINETPU,0,0,1,
2175030,16256107,ONLINETPU,0,0,1,
1659334,8884843,,0,0,0,
2105737,4898321,ONLINETPU,0,0,1,
989489,10181225,NBSC,0,0,1,0.0
254356,8040587,,0,0,0,
1208717,2363097,,0,0,0,
565899,14095897,ONLINETPU,0,0,1,
712337,13843411,CST,0,0,1,0.0
1231855,24229407,DIGITAL,0,0,1,
257122,24551863,ONLINETPU,0,0,1,
482788,5041861,NBSC,0,0,1,
367211,24680033,DIGITAL,0,0,1,
560522,19933481,NBSC,0,0,1,
1164062,19034681,NBSC,0,1,1,
2032975,22307531,NBSC,0,0,1,0.0
1440714,11054347,ONLINETPU,0,0,1,
1914889,20951797,NBSC,0,0,1,
620116,3257141,NBSC,0,0,1,
1656055,369709,NBSCADMIN,0,0,1,
1583237,2922885,NAV,0,1,1,
1913194,12011261,CIC_SAL,0,0,1,
1970556,1070235,NBSC,0,0,1,
1217508,16219673,DIGITAL,0,0,1,
499067,23229923,NBSC,0,0,1,
1905731,22551125,NEWCON,0,1,1,
1623433,7688365,CST,0,0,1,
631971,11285031,ONLINETPU,0,0,1,0.0
1244970,717793,DIGITAL,0,0,1,
354214,7663377,,0,0,0,
55009,25150077,DIGITAL,0,0,1,
83183,21383139,NBSC,0,0,1,
239325,23925979,NBSC,0,0,1,
1927727,24608861,NBSC,0,0,1,0.0
365238,21401191,ONLINETPU,0,0,1,0.0
1646511,17310263,NBSC,0,0,1,
1105454,24852201,NBSC,0,1,0,
2320270,4112859,DATACOM,0,0,1,
928731,20573297,NEWCON,0,1,1,
48758,6857281,NEWCON,0,0,1,
331929,24667247,ONLINETPU,0,0,1,
72875,19433595,ONLINETPU,0,1,0,
2008712,15635471,NAV,0,1,0,
949418,600753,ONLINETPU,0,0,1,
1848413,20822923,ONLINETPU,0,0,1,0.0
1920733,2637779,NBSC,0,0,1,
2093576,24385493,DIGITAL,0,0,1,0.0
1882764,13961693,ONLINETPU,0,0,1,
2305094,21345097,ONLINETPU,0,0,1,0.0
1344934,1766255,CST,0,0,1,
427149,19846761,NBSC,0,1,0,
1414550,24878391,ONLINETPU,0,1,0,0.0
867864,14535157,NBSC,0,0,1,
1280042,3808989,CST,0,0,1,0.0
1369991,11987723,NBSC,0,0,1,
418699,2494281,NBSC,0,0,1,
1714510,21089415,NBSC,0,0,1,0.0
1933120,18695981,NBSC,0,0,1,
399827,22405597,CIC_SAL,0,0,1,
938188,25200917,ONLINETPU,0,0,1,0.0
1608840,22549965,ONLINETPU,0,0,1,
240950,23595363,BEC,0,1,0,
449731,14321149,NBSC,0,0,1,
2313046,23109517,NBSC,0,0,1,0.0
802088,7239393,NAV,0,0,1,
194111,19464685,NBSC,0,0,1,
606760,23039523,ONLINETPU,0,0,1,
327860,7105521,,0,0,0,
1920830,22123859,ONLINETPU,0,0,1,
1984585,22711333,DIGITAL,0,0,1,
1587720,20011695,ONLINETPU,0,0,1,
485689,613009,,0,0,0,
1058492,13263247,,0,0,0,
1338176,12844401,,0,0,0,
1893127,24100167,ONLINETPU,0,0,1,0.0
702304,22356967,NBSC,0,0,1,
1554265,18482817,NBSC,0,0,1,
454534,10318441,DATACOM,0,0,1,
2178047,381343,,0,0,0,
1641984,7085075,ONLINETPU,0,0,1,
670808,11208685,NBSC,0,0,1,
1625449,7492463,ONLINETPU,0,0,1,0.0
122270,10337227,,0,0,0,
1485590,23685627,DIGITAL,0,0,1,
2007435,4738977,NBSC,0,0,1,
1061904,19978675,NBSC,0,0,1,
42176,22296639,ONLINETPU,0,0,1,
39154,24311139,NBSC,0,1,0,0.0
2070419,16864795,NAV,0,0,1,
1751293,13057973,DIGITAL,0,0,1,
2286646,2569787,NBSC,0,0,1,
906830,1123749,ONLINETPU,0,0,1,
1231649,23880707,DIGITAL,0,0,1,
41144,25499737,NBSC,0,1,0,
1328818,3124051,DATACOM,0,0,1,
1238861,14498745,,0,0,0,
1688040,25481187,ONLINETPU,0,1,0,0.0
2305065,1027247,NBSC,0,0,1,
595137,17235653,CST,0,0,1,
1767706,9875955,,0,0,0,
2118353,8781541,CIC_SAL,0,0,1,
880435,24518131,NBSC,0,0,1,0.0
745119,20766409,DIGITAL,0,0,1,
1693604,9938081,,0,0,0,
89165,12566003,NBSC,0,0,1,
94029,23121655,NBSC,0,0,1,
565973,21827233,CIC_SAL,0,0,1,
2265863,13681741,NAV,0,1,1,
1891960,24136393,ONLINETPU,0,0,1,0.0
2296430,22975571,ONLINETPU,0,0,1,0.0
2092767,24587843,ONLINETPU,0,0,1,0.0
1660620,17813709,NBSC,0,0,1,
87754,16085329,DIGITAL,0,0,1,0.0
2239319,24567201,ONLINETPU,0,0,1,0.0
961464,10603307,CST,0,0,1,
2013658,13008697,NBSC,0,0,1,
105004,111353,ONLINETPU,0,0,1,
2037662,25282347,CIC_SAL,0,0,1,0.0
905147,3358781,,0,0,0,
1801783,24057671,NBSC,0,0,1,0.0
1558721,25403587,ONLINETPU,0,0,1,0.0
9866,20725523,NBSC,0,0,1,0.0
365203,22832331,NBSC,0,1,0,
2197149,3295519,NBSC,0,1,1,
2236129,16496591,CIC_SAL,0,0,1,
1496135,5674231,,0,0,0,
846502,23153563,ONLINETPU,0,0,1,0.0
472706,17524677,DIGITAL,0,0,1,0.0
701421,24141395,CIC_SAL,0,0,1,
1128051,16615181,NBSC,0,0,1,0.0
2279800,15833555,,0,0,0,
1420866,12728261,,0,0,0,
1208017,1875649,CST,0,0,1,
2284006,11572257,ONLINETPU,0,0,1,
1650068,18114671,CST,0,0,1,
247403,20916279,ONLINETPU,0,0,1,
2301481,4151959,NBSC,0,0,1,
1388698,7326669,NBSC,0,0,1,
879234,11717821,,0,0,0,
2136746,17750555,ONLINETPU,0,0,1,
1215632,22754305,ONLINETPU,0,0,1,0.0
1567240,19119859,ONLINETPU,0,0,1,
2083779,11624933,NEWCON,0,0,1,
271096,12766579,CIC_SAL,0,0,1,0.0
789788,24509363,NBSC,0,0,1,
578888,8528435,NBSCADMIN,0,0,1,
349124,5168005,CST,0,0,1,
651162,20482965,NEWCON,0,1,0,
888714,14840069,CIC_SRV,0,0,1,
709591,9877793,NBSC,0,0,1,0.0
332613,25039119,ONLINETPU,0,0,1,0.0
1463557,21365835,ONLINETPU,0,0,1,0.0
2203874,23058977,NBSC,0,0,1,
7871,19036869,ONLINETPU,0,0,1,0.0
496098,25146839,DIGITAL,0,0,1,
511966,5915821,CIC_SAL,0,0,1,
942543,20433795,ONLINETPU,0,0,1,
1209135,11658585,CIC_SAL,0,0,1,
1667924,19829833,ONLINETPU,0,1,0,
901463,25467787,ONLINETPU,0,0,1,
381325,7018519,NBSC,0,0,1,
2042508,19043319,NBSC,0,0,1,
1603583,22097559,NBSC,0,1,1,
24423,21132411,NBSC,0,1,1,
1942267,19186613,NEWCON,0,1,1,
1802930,7541949,,0,0,0,
534918,22865625,NBSC,0,1,1,
530172,2690249,NBSC,0,1,1,
1458178,5451329,DIGITAL,0,0,1,
386778,23009781,ONLINETPU,0,0,1,0.0
1161903,22743909,NBSC,0,0,1,
542163,21037723,NBSC,0,0,1,
1828858,18713017,NEWCON,0,1,0,
1866291,13236087,ONLINETPU,0,0,1,
807752,13169993,DIGITAL,0,0,1,
739493,6529125,,0,0,0,
1181583,15470935,NBSC,0,0,1,
524316,13003597,,0,0,0,
2289212,7316001,UNK,0,0,1,
1372360,1199071,CIC_SAL,0,0,1,
1071702,4239597,ONLINETPU,0,0,1,0.0
1798385,23739583,NBSC,0,1,0,
2139863,16216515,CIC_SAL,0,0,1,
1507192,22940907,ONLINETPU,0,0,1,
784445,19245963,DIGITAL,0,0,1,
609004,25282753,NBSC,0,0,1,
1866842,22640405,ONLINETPU,0,0,1,
1623120,10077043,NEWCON,0,0,1,
157088,22273945,NEWCON,0,0,1,0.0
1645241,63107,ONLINETPU,0,1,1,
300102,12912781,NAV,0,0,1,0.0
115493,655539,ONLINETPU,0,0,1,
2107139,19591599,DIGITAL,0,0,1,
2163729,25517507,ONLINETPU,0,1,0,
402972,25509095,ONLINETPU,0,1,0,
286611,10284163,CIC_SAL,0,0,1,
1387950,7049675,NBSC,0,0,1,0.0
2228533,18773075,NBSC,0,0,1,0.0
1964590,23571749,ONLINETPU,0,1,0,
528516,22563267,NBSC,0,0,1,0.0
313487,23713213,DIGITAL,0,0,1,
962738,20137619,NBSC,0,0,1,
668174,22370507,DIGITAL,0,0,1,0.0
1332185,14410865,,0,0,0,
480945,23824351,DIGITAL,0,0,1,
1228335,23603699,ONLINETPU,0,0,1,
390544,3079233,CST,0,0,1,
507394,6639013,NAV,0,0,1,
939979,25166179,DIGITAL,0,0,1,
1525016,22559973,NEWCON,0,0,1,
832509,9994921,ONLINETPU,0,0,1,
1916378,5270283,ONLINETPU,0,0,1,
2243036,24982821,DIGITAL,0,0,1,0.0
191285,19211719,NBSC,0,0,1,
526454,21649731,ONLINETPU,0,0,1,0.0
1931857,4699695,,0,0,0,
193224,16869617,,0,0,0,
2161067,13037671,CIC_SAL,0,0,1,
493490,12727227,ONLINETPU,0,0,1,
497110,25327659,CIC_SRV,0,0,1,0.0
2005533,13797885,ONLINETPU,0,1,1,
429265,491177,ONLINETPU,0,1,1,
1211941,22862403,DIGITAL,0,0,1,0.0
1344334,686269,,0,0,0,
1968317,3912121,DIGITAL,0,0,1,
94088,24952853,DIGITAL,0,0,1,0.0
1499004,22424289,ONLINETPU,0,0,1,
707385,19422605,DIGITAL,0,0,1,
155760,8110787,,0,0,0,0.0
1088025,12561195,ONLINE,0,0,1,
2213212,3818399,CIC_SAL,0,0,1,
2112753,24037609,DIGITAL,0,0,1,0.0
1244175,5251617,CIC_SAL,0,0,1,
610592,14732079,NBSC,0,0,1,
2167094,25004769,DIGITAL,0,0,1,0.0
560864,1738533,NBSC,0,0,1,
1113593,2552139,NBSC,0,0,1,
2308849,11108439,DIGITAL,0,0,1,0.0
222069,25396205,ONLINETPU,0,0,1,0.0
144226,21471921,ONLINETPU,0,0,1,
2172987,7615497,NBSC,0,0,1,
33592,21424357,NBSC,0,0,1,
1599486,24241133,DIGITAL,0,0,1,0.0
666767,2417639,NBSC,0,0,1,
1817784,23359913,NEWCON,0,1,0,
1764564,24109969,ONLINETPU,0,0,1,
1781447,24542027,NEWCON,0,0,1,
53560,21747459,ONLINETPU,0,0,1,
43387,451915,CST,0,0,1,
1356090,17181647,NBSC,0,0,1,0.0
1269937,22516477,NBSC,0,0,1,
324665,19522493,DIGITAL,0,0,1,
92705,22774009,ONLINETPU,0,0,1,0.0
610772,21491869,ONLINETPU,0,0,1,
993546,23624759,DIGITAL,0,0,1,
688910,5249783,,0,0,0,
2570,24462455,NBSC,0,0,1,0.0
639691,22605101,CIC_SAL,0,0,1,
920764,23607195,CONNECTNOW,0,1,0,
2347939,22073275,ONLINETPU,0,0,1,
1934976,2639065,NEWCON,0,0,1,
937765,25436235,NBSC,0,0,1,0.0
2337733,22224513,DIGITAL,0,0,1,
1475735,15588899,NAV,0,1,1,
388843,24270815,NBSC,0,0,1,0.0
908459,20944709,ONLINETPU,0,0,1,
2172518,21976915,CIC_SAL,0,0,1,
174657,6558411,ONLINETPU,0,1,1,
2231585,16959457,ONLINETPU,0,1,1,0.0
2334983,24381157,NBSC,0,1,0,
265698,5404889,NAV,0,1,1,0.0
2073901,25552517,ONLINETPU,0,1,0,
626028,23148399,NBSC,0,0,1,
722065,20927355,ONLINETPU,0,0,1,
196536,22342331,NBSC,0,1,1,0.0
1215169,25390875,ONLINETPU,0,0,1,0.0
1546400,16770377,ONLINETPU,0,0,1,0.0
1480164,4369151,CIC_SAL,0,1,1,0.0
1274987,15553105,NEWCON,0,0,1,
33595,20505885,NBSC,0,0,1,
809343,22851097,NEWCON,0,0,1,
2328133,16100243,CIC_SAL,0,0,1,
842936,12538791,NAV,0,1,0,0.0
1556019,2445119,NBSC,0,0,1,
498105,23394529,ONLINETPU,0,0,1,
313166,24388089,ONLINETPU,0,0,1,
1564054,1458175,ONLINETPU,0,0,1,
402927,25413443,ONLINETPU,0,0,1,1.0
881832,25111941,DIGITAL,0,0,1,
2130216,23292841,ONLINETPU,0,0,1,
228127,14910707,CIC_SAL,0,0,1,
1519583,815705,NAV,0,1,1,
1842762,9014287,CST,0,0,1,
145065,19125673,NBSC,0,0,1,
63292,18301029,NBSC,0,0,1,
610478,14487177,,0,0,0,
2050510,10244327,CST,0,0,1,
691463,17694097,NBSC,0,0,1,0.0
2255764,4020385,CST,0,0,1,
1172191,13050383,NBSC,0,0,1,0.0
141994,12479241,NAV,0,1,1,0.0
1769003,22180391,DIGITAL,0,0,1,
2279971,25317455,BEC,0,1,0,
568102,22375547,DIGITAL,0,0,1,
2165581,24148061,DIGITAL,0,0,1,0.0
1538118,7949643,NBSC,0,0,1,
1641308,15200579,DIGITAL,0,0,1,0.0
2007204,7477339,NBSC,0,0,1,
1468299,25496331,NEWCON,0,1,0,
2002253,24074741,NEWCON,0,1,0,
1829770,4194081,,0,0,0,
1048567,24169265,NBSC,0,0,1,
145640,20029143,ONLINETPU,0,0,1,
2123340,20101451,DIGITAL,0,0,1,
527058,5482629,CST,0,1,1,
1688568,22924577,NBSC,0,0,1,0.0
11757,20903673,ONLINETPU,0,0,1,
1222550,15528879,NBSC,0,0,1,
908070,9353525,ONLINETPU,0,0,1,0.0
600921,18044281,ONLINETPU,0,0,1,
745050,20449873,NEWCON,0,1,1,
907919,23196377,NBSC,0,0,1,
2163619,19520829,NBSC,0,0,1,
1038658,6387095,DIGITAL,0,0,1,
975030,25156947,ONLINETPU,0,1,0,
1535938,8877489,NAV,0,1,1,
421841,22799665,ONLINETPU,0,0,1,0.0
1445057,15359649,,0,0,0,
1274438,12840781,CST,0,0,1,
2310922,19735499,NBSC,0,1,1,
1701394,16914159,NBSC,0,0,1,0.0
684474,18877613,NBSC,0,0,1,0.0
1677576,7663899,,0,0,0,
2275328,25579993,ONLINETPU,0,0,0,0.0
261220,25565251,NBSC,0,0,1,
1056131,13164105,NBSC,0,0,1,
16183,7338693,CST,0,0,1,
1945457,1350509,,0,0,0,
719210,24689687,ONLINETPU,0,1,0,
35675,1127689,NAV,0,1,1,
1732304,20259061,DIGITAL,0,0,1,0.0
1132834,11116435,DIGITAL,0,0,1,
620203,20409607,ONLINETPU,0,0,1,
1081455,12896759,CIC_SAL,0,0,1,
924472,21473181,ONLINETPU,0,0,1,
1546225,2875009,CST,0,1,1,
372646,18001315,NBSC,0,0,1,
1691696,23059759,NBSC,0,0,1,
1613009,4471983,ONLINETPU,0,0,1,
1378923,23763611,CIC_SAL,0,0,1,
1697951,21406705,NBSC,0,0,1,
1467756,24013497,NBSC,0,1,0,0.0
493921,12737551,ONLINETPU,0,0,1,
518821,16002003,CIC_SAL,0,0,1,
345699,8644887,NBSCADMIN,0,0,1,
1542945,25464341,NEWCON,0,1,0,
33892,17490323,NEWCON,0,1,1,
799584,5833779,CIC_SAL,0,0,1,
1295452,11683235,,0,0,0,
774643,24331211,NEWCON,0,0,1,
2309101,7806497,CST,0,1,1,
1112528,19625463,NBSC,0,0,1,
2274437,21464531,NBSC,0,1,1,
1842324,10406171,NBSC,0,0,1,
708068,2488597,,0,0,0,
1444168,4751343,NBSC,0,0,1,
1427458,591687,NBSC,0,0,1,
2347608,16721287,NBSC,0,0,1,
1305743,24154909,ONLINETPU,0,1,0,
1033125,22044741,ONLINETPU,0,0,1,0.0
2093768,22917693,NBSC,0,0,1,0.0
1846522,11898715,NBSC,0,0,1,
1775418,20773073,ONLINETPU,0,0,1,
1959126,20567483,ONLINETPU,0,0,1,
1956653,8238681,DIGITAL,0,0,1,
1636151,25403591,NEWCON,0,1,1,
559526,21100663,NBSC,0,0,1,
798739,18069011,NBSC,0,0,1,
1912670,24110427,ONLINETPU,0,0,1,
1654457,25214743,DIGITAL,0,0,1,0.0
339858,22159169,NBSC,0,0,0,0.0
1838246,23421463,NEWCON,0,1,0,
1869177,20993881,ONLINETPU,0,0,1,
348067,3504911,,0,0,0,
609558,25152889,ONLINETPU,0,0,1,0.0
1775752,2115887,,0,0,0,
640079,2540855,CIC_SAL,0,0,1,
614180,106139,NBSC,0,1,0,
1177434,24776591,DIGITAL,0,0,1,0.0
909179,11732081,NBSC,0,0,1,
226792,15849217,NBSC,0,0,1,
882045,22806567,ONLINETPU,0,0,1,0.0
1957520,24548027,DIGITAL,0,0,1,0.0
2055209,24630575,NBSC,0,0,0,0.0
1640692,20503481,NBSC,0,1,0,0.0
470727,15591989,NBSC,0,0,1,
2042219,8047785,ONLINETPU,0,0,1,
58887,25341887,ONLINETPU,0,1,0,
2322234,16771163,ONLINETPU,0,1,1,
665633,6262593,,0,0,0,
379793,6392263,NAV,0,0,1,
2240465,23450465,NBSC,0,1,0,
715141,23242483,NBSC,0,1,0,
1442097,7039961,CIC_SAL,0,0,1,
711411,13373047,NBSC,0,0,1,
1980795,3293747,NBSC,0,0,1,
1470971,8113003,NBSC,0,0,1,
2159226,14159491,NAV,0,1,1,
975980,25014681,NBSC,0,0,1,
13978,16006221,ONLINETPU,0,1,0,0.0
1602593,17695465,NBSC,0,0,1,
2195771,4321457,NBSC,0,1,1,
1302500,24747829,DIGITAL,0,0,1,0.0
956933,23944679,NBSC,0,0,1,0.0
1549883,14534639,ONLINETPU,0,0,1,
2223712,24041863,NBSC,0,0,1,
1592693,14074747,ONLINETPU,0,0,1,
996183,8590283,ONLINETPU,0,0,1,0.0
1953501,10882779,NBSC,0,0,1,
378919,19225423,NBSC,0,0,1,
1942149,6502815,ONLINE,0,0,1,
1114339,3649871,,0,0,0,
739836,19212563,NBSC,0,0,1,
1150196,3528361,,0,0,0,
1607712,19018363,NEWCON,0,0,1,
352049,25202889,DIGITAL,0,0,1,
712963,21117689,NBSC,0,0,1,
2233818,3036283,DATACOM,0,0,1,
471312,14606051,DIGITAL,0,0,1,
1126808,22674395,NBSC,0,1,1,
740579,1429231,DIGITAL,0,0,1,
2092117,25169309,DIGITAL,0,0,1,
2346011,7147041,CST,0,0,1,
2117175,19924789,ONLINETPU,0,0,1,0.0
229886,22129821,NEWCON,0,1,0,
1985717,24668053,NBSC,0,0,1,0.0
1594240,21506333,NBSC,0,0,1,
1644076,17635391,NBSC,0,0,1,
896849,12494711,,0,0,0,
1440897,4556031,NBSC,0,0,1,0.0
892717,12873685,,0,0,0,
1068290,24635571,DIGITAL,0,0,1,
151306,24591327,CIC_SAL,0,0,1,0.0
813948,20407443,DIGITAL,0,0,1,0.0
332817,24660697,DIGITAL,0,0,1,0.0
1109535,20772381,NBSC,0,0,1,
1323916,25080871,CIC_SAL,0,0,1,
2175719,21505187,NEWCON,0,1,1,
1229713,22861583,ONLINETPU,0,0,1,
1891338,25022725,CST,0,0,1,0.0
607174,4428985,NAV,0,0,1,
981710,17867951,ONLINETPU,0,0,1,0.0
1492062,7802167,,0,0,0,
1793111,8299783,NBSC,0,1,0,
524363,11647391,,0,0,0,
1921647,6050069,,0,0,0,
939711,24377205,NBSC,0,0,1,0.0
1047255,25133565,ONLINETPU,0,0,0,
499945,24249263,NBSC,0,0,1,
1672763,23023343,NBSC,0,1,1,0.0
1492400,480425,,0,0,0,
836460,4698325,ONLINETPU,0,0,1,
785918,1652047,DIGITAL,0,0,1,
2018385,25085291,NEWCON,0,1,0,
1234059,24780273,ONLINETPU,0,0,1,0.0
962832,9241545,CIC_SAL,0,0,1,
620443,10987197,NBSC,0,0,1,
2150674,25177167,,0,0,1,0.0
648080,3263101,DATACOM,0,1,1,
144729,967547,NEWCON,0,1,1,
1276321,2830513,BEC,0,1,0,
636392,19073369,NBSC,0,0,1,
2239796,24417407,NBSC,0,0,0,
211480,22102599,DIGITAL,0,0,1,0.0
446779,19616149,ONLINETPU,0,1,1,
2330255,18758261,ONLINETPU,0,0,1,
200537,3590327,CIC_SAL,0,0,1,
1088135,11564815,NBSC,0,0,1,
2009753,4480619,,0,0,0,
128745,25391271,ONLINETPU,0,1,0,
696861,24952541,DIGITAL,0,0,1,
2082680,14744779,NBSC,0,0,1,
849936,6660733,NBSC,0,0,1,
2194687,15395995,NBSC,0,0,1,
1864275,10272135,CIC_SAL,0,0,1,0.0
539082,22611685,NBSC,0,1,0,
1901441,17059307,NBSC,0,0,1,
488129,5517553,DIGITAL,0,0,1,
1046097,17300787,NBSC,0,0,1,0.0
1002910,19889109,NBSC,0,0,1,
974639,24460935,NBSC,0,0,1,0.0
206926,24599961,ONLINETPU,0,0,1,
133142,24855043,DIGITAL,0,1,0,
330480,24095009,NBSC,0,0,1,
1779428,24749971,DIGITAL,0,0,1,
690542,20053927,ONLINETPU,0,0,1,0.0
1478179,8160279,DIGITAL,0,0,1,
47153,22364935,NBSC,0,0,1,
1078009,18607239,ONLINETPU,0,1,1,
1046666,24141649,DIGITAL,0,0,1,
1040140,19852867,NBSCADMIN,0,0,1,
1540172,24526565,ONLINETPU,0,0,1,0.0
1995998,17766433,NBSC,0,0,1,0.0
856875,15391567,ONLINETPU,0,0,1,
2313858,23823259,ONLINETPU,0,0,1,0.0
1479028,21524545,ONLINETPU,0,0,1,
866065,23817193,DIGITAL,0,0,1,
215295,6800413,NBSC,0,0,1,
297159,23489361,NBSC,0,1,0,
2296895,23006199,NBSC,0,0,1,
1440546,18136983,NBSC,0,0,1,
1780989,25385607,NBSC,0,0,1,
2040189,24882039,NBSC,0,1,0,
87261,573185,DIGITAL,0,0,1,
1711942,12350819,,0,0,0,
1024435,7090433,,0,0,0,
1601998,411373,CST,0,0,1,
1621099,14481283,DIGITAL,0,0,1,0.0
988087,19857641,NBSC,0,1,1,
1841179,8033029,NEWCON,0,0,1,
1747250,22967013,ONLINETPU,0,1,1,
857519,20580063,ONLINETPU,0,0,1,0.0
981478,8126737,NBSC,0,0,1,
410970,9919615,CIC_SAL,0,0,1,
2286521,10690021,ONLINETPU,0,0,1,
1645796,12916043,CONNECTNOW,0,1,0,
674909,8316303,ONLINE,0,0,1,
1262018,20456767,NBSC,0,0,1,0.0
1631570,22678087,ONLINETPU,0,0,1,
87516,2104389,,0,0,0,
453357,6340845,ONLINETPU,0,1,1,
269460,8903575,ONLINETPU,0,0,0,
373,23027607,ONLINETPU,0,0,1,
534961,24122885,NBSC,0,1,0,0.0
1771714,19039573,NEWCON,0,0,1,0.0
1553226,9031743,,0,0,0,0.0
730607,10191419,,0,0,0,
1995020,10544457,DATACOM,0,1,1,0.0
306143,15849985,CST,0,1,1,
244662,15614303,CST,0,0,1,0.0
1045833,22724419,ONLINETPU,0,0,1,0.0
263583,22197379,NBSC,0,1,0,
1626140,19549333,NBSC,0,0,1,0.0
233562,12258621,ONLINETPU,0,0,1,
548893,475583,,0,0,0,0.0
1604372,734675,,0,0,0,
1637196,16416399,,0,0,0,
1110918,10016675,NBSC,0,0,1,
146746,24472743,BEC,0,1,0,
169169,24843161,ONLINETPU,0,1,0,
985963,22639627,ONLINETPU,0,0,1,
2307604,18534839,NBSC,0,1,1,
2128867,24467115,BEC,0,1,0,
261604,23513181,NEWCON,0,0,1,
1725318,22794341,NBSC,0,0,1,
1262885,6416673,NBSC,0,0,1,
1809,24512775,NBSC,0,1,0,
2192320,21885309,ONLINETPU,0,0,1,0.0
1985347,23950473,CIC_SAL,0,0,1,
1837550,23213505,NBSC,0,1,1,
1809861,20507643,DIGITAL,0,0,1,
859353,21600447,ONLINETPU,0,0,1,
944617,20906427,NBSC,0,1,1,
1389093,19064925,DIGITAL,0,0,1,
1955942,20755817,DIGITAL,0,0,1,
717631,25156213,DIGITAL,0,0,1,
1631804,9001685,ONLINETPU,0,0,1,0.0
2053020,15849579,NBSC,0,0,1,
719263,24464581,NBSC,0,0,1,0.0
308153,21985893,ONLINETPU,0,0,1,
78231,24538517,ONLINETPU,0,0,1,0.0
502316,20295843,NBSC,0,0,1,
1849411,18141397,NEWCON,0,1,1,0.0
221698,24558581,NEWCON,0,1,1,
89382,1843817,,0,0,0,
593196,3030525,,0,0,0,
907767,15600723,NBSC,0,0,1,0.0
1344744,12215743,DIGITAL,0,0,1,
468014,13379789,NBSC,0,0,1,
967141,3346681,,0,0,0,0.0
1914462,1492795,NBSC,0,0,1,
173330,3638853,NBSC,0,0,1,
2115684,21613613,NBSC,0,0,1,
2260607,24880449,NBSC,0,1,0,
986683,8003147,NBSC,0,1,1,
1370681,22372949,NBSC,0,1,1,
307786,22657157,NBSC,0,0,1,
835798,5653171,NAV,0,1,1,
730415,13018915,NBSC,0,0,1,
321555,13296945,NEWCON,0,1,1,0.0
1534045,4119055,CST,0,0,1,
1298238,10617831,NBSC,0,0,1,
2059516,25036805,DIGITAL,0,0,1,
2088700,15851233,NBSC,0,0,1,0.0
871028,1705279,NBSC,0,1,1,
71834,11419463,,0,0,0,
1554190,6523773,ONLINETPU,0,1,1,
964303,19896991,ONLINETPU,0,0,1,
1801817,23846159,CIC_SAL,0,0,1,0.0
385615,24662619,NBSC,0,0,1,
1561440,23703461,NBSC,0,1,0,
92180,25295579,DIGITAL,0,0,1,0.0
1312463,15194407,BEC,0,1,0,
823568,11068543,CIC_SAL,0,0,1,
1614530,24925959,NBSC,0,1,0,0.0
882769,23273105,NBSC,0,0,0,
655413,15050749,,0,0,0,
1644889,1312549,UNK,0,0,1,
313493,24882483,DIGITAL,0,0,1,
744149,9472939,ONLINETPU,0,1,1,
2049328,424705,ONLINETPU,0,1,1,
1034702,18523639,NBSC,0,0,1,
1538270,10247605,NAV,0,1,1,
1409329,14233473,,0,0,0,
