,ACCT_ID_M,CVM_TOTAL_BILL_GROSS,CVM_AN_PERIOD_GM,CVM_REV_BILLED_DAYS,CVM_HOURS_WATCHED_TOTAL,CVM_SPORTS_HOURS_WATCHED_TOTAL,CVM_REV_LOYALTY_R_R_AMT
1639097,12872127,262.27141666666665,212.64198,348.0,486.0,,
2118164,2690037,382.734,120.31191000000004,366.0,956.1818181818181,,
136627,16777683,672.4345500000001,504.91433,358.0,2532.7272727272725,,
2277000,23942393,,,,,,
2179520,14644043,133.6416166666667,176.84149,366.0,118.36363636363636,,
2200518,21131901,92.62301666666667,69.21096999999999,365.0,184.0,,
1113013,19960409,191.55931666666663,122.88667,335.0,6437.818181818182,,
1108803,18010863,166.9993,132.295725,366.0,4642.181818181818,,
157270,2506419,281.57863333333347,114.29039000000004,366.0,989.2727272727273,,
1795100,19326505,149.36675,88.63120000000002,334.0,355.27272727272725,,
1304558,23808653,,,,,,
1138777,25430103,,,,,,
1705272,3219275,133.56198333333336,120.96345999999998,364.0,204.36363636363637,,
1931782,20835863,233.37548333333334,133.58765999999997,337.0,481.6363636363636,,
1955221,22382365,348.25426666666664,219.40150000000003,125.0,14580.0,,
1392146,21783485,54.57986666666667,21.630850000000006,297.0,596.5454545454545,,
876241,18704685,254.2988666666666,84.12114000000003,344.0,9181.09090909091,,
751426,10043951,443.9661333333334,289.7439500000001,365.0,1069.2727272727273,,
990119,11841925,456.5075,443.653,333.0,1214.5454545454545,,
1567666,14187227,347.97790000000003,183.96244,365.0,14367.454545454546,,
1144098,12200853,70.83235,78.01655000000002,361.0,1058.5454545454545,,
234322,14184529,191.98096666666663,86.81152,351.0,511.45454545454544,,
492192,14266045,359.0550333333333,62.29267999999998,349.0,982.1818181818181,,
741040,10489867,549.3585833333333,108.97487000000005,341.0,2302.0,,
1255322,14594155,494.98075,205.40916999999993,338.0,1120.3636363636363,,
1113825,2051149,111.00405,130.87246000000002,336.0,3292.5454545454545,,
1357892,23235913,,,,,,
1116435,16866741,199.02658333333332,262.9808700000001,356.0,406.90909090909093,,
1085840,24470399,,,,,,
225157,24009721,,,,,,
1967181,23394547,,,,,,
1079888,4200729,431.5985333333335,108.37970999999997,366.0,1464.5454545454545,,
2034038,8852501,138.79391666666666,123.9921,366.0,3875.6363636363635,,
1961691,14671635,350.5728166666667,-189.14550000000008,360.0,1489.8181818181818,-824.0,
1641727,19144385,196.58005,104.85979000000003,341.0,599.2727272727273,,
2154233,1358465,187.28071666666665,153.082075,339.0,5824.181818181818,,
716646,23268427,,,,,,
880808,24988987,,,,,,
455647,20844445,1074.7164999999998,443.21097999999984,307.0,4231.818181818182,,
1928442,23543471,,,,,,
1752712,8492951,370.576,-24.958519999999996,356.0,919.4545454545455,,
1115578,4417089,135.83451666666667,171.72424000000007,365.0,194.72727272727272,,
1673193,22854787,,,,,,
1081831,13416173,66.35208333333334,70.70290000000003,339.0,55.63636363636363,,
471294,22245785,130.60229999999999,71.94702999999998,143.0,326.0,,
65787,18224399,183.78756666666666,130.90210000000002,338.0,5457.090909090909,,
2034108,3308653,686.1871666666666,552.03589,356.0,2589.2727272727275,,
294595,24418873,,,,,,
663743,24156389,,,,,,
1148678,4230265,519.09285,134.05923,356.0,1800.0,,
311484,21984193,,,,,,
1843233,13903347,341.07655,88.49176000000004,366.0,1295.2727272727273,,
834584,601767,258.3021833333333,188.04975,348.0,594.5454545454545,,
942339,5859975,353.76893333333334,76.41371000000007,360.0,857.0909090909091,-713.8472904533332,
1880484,3095835,155.57874999999999,24.209610000000005,342.0,562.5454545454545,,
2114028,24002817,,,,,,
1641620,7799203,205.04845,27.145109999999992,366.0,812.7272727272727,,
1908742,25537757,,,,,,
1193193,25211449,,,,,,
2052991,16351713,163.4819,103.37018,356.0,420.0,,
2183829,23614469,,,,,,
901836,24477541,,,,,,
613022,22078433,71.17463333333335,67.816875,198.0,945.6363636363636,,
2319009,9134429,119.40310000000004,-16.70314000000001,366.0,166.54545454545453,-586.7798853333334,
398747,19910907,265.62375000000003,78.04673000000001,356.0,827.4545454545455,,
1388112,4773697,209.76575,166.69025,336.0,6732.181818181818,,
2126532,1702759,352.63235000000003,73.33694999999996,341.0,1279.8181818181818,,
1252755,2566587,522.40765,276.7038599999999,366.0,1761.2727272727273,,
1880012,15451085,168.34308333333334,76.3909,365.0,4838.727272727273,,
2299593,13742299,365.48608333333345,26.180909999999987,349.0,15378.90909090909,,
738506,24851769,,,,,,
1557674,5562179,219.5977,154.27287499999997,366.0,7101.272727272727,,
2073437,6500655,314.64098333333345,189.05691999999993,338.0,13303.272727272728,,
2158605,52123,650.7849333333334,323.8272499999999,344.0,2273.2727272727275,,
277265,24536553,,,,,,
694685,9402421,99.26291666666667,95.32015,333.0,1933.6363636363637,,
503692,13845479,318.6453666666667,115.80416000000001,345.0,924.0,,
393184,19596543,638.4235333333334,-20.94349000000013,366.0,2616.7272727272725,,
1099932,8731303,259.5350999999999,141.13168000000005,337.0,577.6363636363636,,
771430,22983693,,,,,,
2091792,24117971,,,,,,
2221199,25122567,,,,,,
1497744,6717227,261.94325,127.33412499999996,274.0,6753.272727272727,,
726091,20670709,257.68136666666663,45.86912,351.0,735.0909090909091,,
1622946,17722265,337.76285,137.53088999999997,338.0,1260.1818181818182,,
338863,19666891,216.98450000000005,62.80792,365.0,468.72727272727275,-199.72408675555553,
1304613,24032649,,,,,,
669505,16197193,85.45393333333334,86.92365000000002,355.0,1413.090909090909,,
1394812,23839175,,,,,,
956121,24432175,,,,,,
1020002,17643073,637.2432,175.6768500000001,348.0,1653.6363636363637,,
1316668,21046293,157.93911666666665,59.56409,323.0,447.45454545454544,,
1251749,24330963,,,,,,
1663299,7645051,170.5461,64.72577000000001,337.0,480.54545454545456,,
996167,22779215,,,,,,
1857867,25425417,,,,,,
2011223,20495177,256.1720333333332,147.04572000000005,352.0,587.8181818181819,,
358877,1335355,167.7675,54.083840000000016,362.0,496.54545454545456,,
1176424,25574351,,,,,,
522652,8829551,124.86178333333334,101.19319,348.0,315.45454545454544,,
363399,15595153,461.2871666666667,376.08535999999987,366.0,21402.545454545456,,
1838139,24109867,,,,,,
1307787,20799747,157.20398333333338,59.8122,365.0,4128.727272727273,,
1645833,3719855,106.14030000000001,187.44908999999998,366.0,1631.090909090909,,
1259789,18849821,336.3131333333333,132.78117000000003,356.0,1098.7272727272727,,
1039625,21523771,251.1989,99.17209,337.0,1078.7272727272727,,
1794060,13908367,260.8563999999999,30.88636999999998,356.0,1016.3636363636364,,
1407898,12869945,43.79801666666666,85.17245000000001,366.0,218.54545454545453,,
712511,2390563,633.6028666666667,295.24558999999994,366.0,31635.636363636364,,
2076707,24625837,,,,,,
213907,7984041,251.90138333333334,91.24017,365.0,940.3636363636364,,
722371,9296427,282.21075,288.62061,357.0,844.9090909090909,,
70221,15924083,289.30066666666664,311.8962,359.0,659.0909090909091,,
1585290,11163891,180.76093333333333,181.68315,366.0,484.0,,
590594,23205331,,,,,,
764300,24062577,,,,,,
1682106,13135839,99.99948333333334,97.36726999999999,90.0,215.8181818181818,,
1831968,12466075,239.91755000000012,172.19682000000003,366.0,695.6363636363636,,
554482,23588139,,,,,,
908783,22107127,119.74405,-168.43880999999993,183.0,224.72727272727272,,
1964330,24427453,,,,,,
242083,23228637,,,,,,
754717,23891369,,,,,,
272168,11576867,61.391933333333334,98.46839999999997,333.0,798.1818181818181,,
2282308,4573867,133.0790666666667,110.15828000000002,356.0,137.63636363636363,,
1030294,25426343,,,,,,
1032509,4514623,109.42186666666665,82.28199999999998,335.0,2405.4545454545455,,
200174,18761713,178.32811666666666,85.76775999999995,365.0,7460.727272727273,,
915405,3858967,263.93906666666663,119.69338000000002,364.0,578.5454545454545,,
1477668,13461985,282.6223833333333,147.23307,362.0,644.1818181818181,,
608074,16921153,,,,,,
712340,13755867,178.22580000000002,56.68831000000004,346.0,584.3636363636364,,
1606783,15335545,301.2327166666667,89.29305550000001,344.0,704.7272727272727,,
841128,14635359,333.5618666666667,70.03017999999993,365.0,14564.90909090909,,
1967513,23814943,,,,,,
1844783,21322147,93.90499999999999,97.34433,324.0,2815.818181818182,,
1145864,20607505,262.6197833333333,158.96508999999998,324.0,9295.636363636364,,
929863,21636899,153.52971666666667,87.09799000000002,273.0,351.09090909090907,,
2225608,12333697,332.5964166666667,287.59656999999993,340.0,1144.5454545454545,,
374345,18616227,156.61995,77.79195000000001,365.0,5264.545454545455,,
2145499,22613177,68.49418333333331,94.797510372,39.0,65.70905454545455,,
2243381,7018809,130.3236,133.43894,357.0,295.6363636363636,,
1973353,16072037,128.34666666666664,98.29144000000001,350.0,255.8181818181818,,
526120,13426673,119.58565,99.7019,338.0,2790.7272727272725,,
777971,6528241,163.41738333333333,64.31418999999998,365.0,405.6363636363636,,
1301557,18798919,256.67315,139.94131000000002,366.0,748.7272727272727,,
1907543,11001611,284.9305666666666,180.41364999999993,366.0,10948.181818181818,,
1135069,18205027,545.2152833333333,129.85461,366.0,2287.4545454545455,,
741379,5216583,121.02635000000002,118.13604,366.0,300.0,,
12086,22063865,375.6826833333334,53.13052000000001,274.0,1486.1818181818182,,
852636,6574077,113.64049999999996,91.00549000000001,357.0,2709.2727272727275,,
2196551,22527167,96.22314999999998,105.56249705,78.0,1933.2727272727273,,
321435,4065275,2577.7270666666664,2714.96048,362.0,8508.181818181818,,
1312195,21639547,408.62733333333335,9.819430000000082,271.0,1661.2727272727273,,
2178283,1346181,95.4902,109.27305,343.0,1955.2727272727273,,
379175,20658365,516.08205,197.38173999999984,355.0,1936.5454545454545,,
1385743,18828691,86.66446666666667,90.70030000000001,362.0,1412.909090909091,,
2120101,8203689,348.3036333333334,-0.4355699999999558,338.0,1479.4545454545455,,
184655,24077767,,,,,,
793641,10929901,208.93953333333332,-29.021549999999966,356.0,665.4545454545455,,
438155,7848695,411.7973166666668,247.18047000000007,366.0,1022.3636363636364,,
357568,6955541,409.9751166666667,296.00468999999987,366.0,1341.8181818181818,,
885171,8405965,,,,,,
882918,25440085,,,,,,
480224,23471085,,,,,,
1591195,12100357,375.02145,126.79463,334.0,1181.6363636363637,,
1154784,16459533,138.45061666666666,108.32017000000002,357.0,3950.5454545454545,,
363451,8935295,367.78103333333337,-5.524790000000033,365.0,15328.0,,
10795,6899423,507.58105,-47.908970000000096,366.0,22884.909090909092,,
1314626,18248025,121.00919999999998,64.68977999999998,366.0,3103.090909090909,,
1317597,14808821,772.4846000000002,262.23382999999995,366.0,2652.909090909091,,
17786,19403383,87.34946666666663,91.183875,366.0,1464.1818181818182,,
1334021,8712395,677.3028166666667,695.6433,349.0,32458.18181818182,,
1105527,22878121,,,,,,
2120978,20984241,284.3686,327.5448500000001,355.0,11530.0,,
1479951,18712057,168.76186666666666,155.63885,355.0,323.6363636363636,,
1239217,20006015,551.6510166666667,-203.53975999999992,366.0,1982.5454545454545,-447.46666666666664,
1943199,9763073,141.70428333333334,141.65123,361.0,3854.909090909091,,
1967334,25214869,,,,,,
2123132,11060985,898.2487833333336,520.4771599999998,357.0,2805.4545454545455,,
247413,1656551,500.5395833333334,-20.314159999999944,366.0,1356.5454545454545,,
2062399,6727625,213.5420333333333,71.64394,365.0,7183.818181818182,,
1137807,24897373,,,,,,
2141093,11191329,292.0918,198.20967,361.0,900.7272727272727,,
1440525,2911815,470.24393333333336,-239.46089000000003,364.0,1754.0,-1087.0380664761906,
2268338,12908185,250.4270499999999,158.90689999999995,366.0,948.7272727272727,,
669484,18552903,226.80981666666665,63.17497999999999,345.0,783.8181818181819,,
534057,25346263,,,,,,
2017034,15866861,329.7996,365.15472,366.0,13152.363636363636,,
2182816,19333641,214.21634999999992,161.52932999999993,366.0,332.3636363636364,,
316672,23451417,,,,,,
476484,23173033,,,,,,
923316,22332437,151.48,53.851319999999994,90.0,366.90909090909093,-113.33550030769226,
734487,24790601,,,,,,
31473,20331769,69.39234999999998,27.19738550000001,366.0,16.90909090909091,,
1367567,12969303,477.7566500000002,217.74491999999992,366.0,21323.272727272728,,
957723,22783491,,,,,,
949116,12057537,59.97948333333335,68.00500000000001,360.0,52.72727272727273,,
1386475,11774251,384.23561666666666,318.43598,348.0,1366.1818181818182,,
1186017,7816969,211.10829999999999,148.24152000000007,366.0,410.54545454545456,,
940620,16261687,146.35060000000001,97.583975,359.0,3878.5454545454545,,
1059437,10586227,194.18875000000006,-8.665680000000012,355.0,781.0909090909091,-473.6,
1896570,8737235,503.44374999999997,53.10235999999998,350.0,1845.2727272727273,-40.8,
1906149,21176489,586.0052833333333,264.0586100000001,366.0,2178.7272727272725,,
1244021,8787943,324.9647,165.65418999999997,363.0,1082.0,,
139085,676945,171.60703333333333,90.18484000000001,345.0,5226.545454545455,,
81579,9445719,774.8614499999998,629.0323099999998,355.0,36110.72727272727,,
1294164,5489457,257.89773333333335,0.7415100000000016,349.0,825.2727272727273,,
38738,24221327,,,,,,
844903,23845455,,,,,,
703390,1794203,340.42465,80.84277000000003,358.0,809.6363636363636,,
970766,18711349,628.2084,-250.65941999999993,366.0,2358.5454545454545,,
188065,24905603,,,,,,
448521,21641997,229.65325000000004,7.488609999999994,343.0,876.3636363636364,,
1691293,23475697,,,,,,
1661562,20014771,115.15968333333332,67.3819,366.0,2484.181818181818,,
1674076,25268853,,,,,,
1480895,8627081,2267.1962166666667,2319.351899999999,341.0,7401.272727272727,,
992623,25043577,,,,,,
2003486,24795507,,,,,,
602089,21704029,96.76010000000001,86.48887500000002,297.0,1958.7272727272727,,
102416,19414245,196.2143666666667,94.36979000000002,349.0,527.0909090909091,,
1863194,4638193,132.1988,105.00177,365.0,285.09090909090907,,
352626,23859667,,,,,,
1093370,16415341,538.5156333333333,207.40497,337.0,2454.0,,
1564593,19821203,222.54909999999998,-346.8594799999999,366.0,768.0,-1677.9243520000002,
494735,21688813,362.22658333333334,149.42782999999997,307.0,1273.6363636363637,,
2322873,14882903,266.49128333333334,140.62219,366.0,9923.818181818182,,
1841841,10269161,146.01328333333336,112.86849,366.0,354.0,,
746028,152441,240.15284999999997,210.3064899999999,366.0,782.7272727272727,,
997710,22207427,289.40748333333335,157.37703,177.0,980.7272727272727,,
1090353,12967441,383.3702333333333,114.25984999999999,361.0,1564.3636363636363,,
970876,3568827,239.701,77.23845000000007,366.0,511.8181818181818,,
651057,1068033,264.0254499999999,99.18504,365.0,888.7272727272727,,
2116277,12600165,127.183,39.93454000000001,356.0,395.27272727272725,,
1419844,20264009,207.94566666666665,105.79984,366.0,570.0,,
641954,24758327,,,,,,
2038362,23128813,,,,,,
1608096,830999,575.7098666666667,66.12351000000007,365.0,1558.0,,
1238825,15443011,193.46008333333336,64.355875,359.0,5853.454545454545,,
270027,19059173,119.50200000000002,80.42595000000001,344.0,2574.5454545454545,,
205026,25216263,,,,,,
1478438,18297875,84.88691666666666,109.58683,355.0,1353.090909090909,,
196202,22433127,172.6256,113.3597,76.0,526.5454545454545,,
568006,9512237,149.93571666666665,93.52475,365.0,376.3636363636364,,
2146471,19253465,450.2687,152.23709999999997,366.0,1451.090909090909,,
1344764,5750015,133.58598333333336,69.09268999999999,366.0,3241.090909090909,,
1409020,7773979,193.91323333333332,161.04125999999997,366.0,519.6363636363636,,
308345,21714683,164.90216666666666,84.61809615000001,289.0,5116.363636363636,,
1730684,2227371,413.5384833333333,154.78541,365.0,1057.8181818181818,,
1098340,16843607,204.36013333333335,185.62860000000003,360.0,423.6363636363636,,
619674,2424371,160.2008,43.10510499999999,345.0,2894.3636363636365,,
1435826,625747,1040.5246499999998,114.28132999999984,321.0,5028.0,,
649771,1185325,127.53005,85.86754,366.0,1957.8181818181818,,
1675031,3895949,257.2265,104.07225,362.0,750.7272727272727,,
1906325,11611857,157.43991666666668,142.75212,337.0,4532.363636363636,,
1349756,3791951,269.0752333333333,115.47701,351.0,908.7272727272727,,
125097,3804113,1020.9846166666671,694.90836,325.0,3626.5454545454545,,
2168171,23727715,,,,,,
1777825,757067,516.1968499999999,159.41958,366.0,1311.2727272727273,,
1807335,6316945,130.67614999999998,-197.28036000000003,365.0,318.1818181818182,-988.5333333333333,
2049225,5713163,203.79036666666664,85.21200999999998,355.0,590.1818181818181,,
2182100,8302989,164.18535,148.76086999999998,312.0,4675.090909090909,,
11726,8558605,898.2055999999999,49.87152999999995,366.0,3513.2727272727275,,
867012,24501987,,,,,,
2223639,24757419,,,,,,
1566469,21477973,277.12121666666667,64.50919,348.0,10801.09090909091,,
1715350,1875705,409.97281666666663,84.71125999999995,347.0,1380.909090909091,,
1974421,3614685,549.8141333333334,-5.927190000000037,362.0,26429.81818181818,,
1542304,23408299,,,,,,
2266394,10993317,146.5894666666667,114.80421000000001,356.0,344.72727272727275,,
1845614,7746797,173.63231666666664,188.7587,366.0,6366.363636363636,,
2119738,19403655,139.06591666666665,80.17454999999998,366.0,4200.0,,
714320,8401919,212.65505,140.25694,366.0,694.7272727272727,,
796639,19287373,390.0016666666667,66.15092999999996,350.0,17161.272727272728,,
128626,23514663,,,,,,
2307988,20956671,199.05720000000008,102.04661,365.0,667.4545454545455,,
1581654,24307839,,,,,,
228782,2219911,173.93338333333335,-207.08387999999997,364.0,513.0909090909091,-914.9333333333333,
1178510,24545869,,,,,,
1958375,10235017,311.11213333333336,52.24651999999998,354.0,990.1818181818181,,
1674203,24532793,,,,,,
1648624,20962515,313.67246666666665,104.34184,366.0,12903.818181818182,,
1647105,9886733,751.9164333333333,117.81238000000002,366.0,2958.0,,
1283881,23368143,,,,,,
946329,15803309,218.66291666666675,195.42637,348.0,7516.0,,
741988,14898425,183.46821666666665,164.38884999999993,348.0,552.9090909090909,,
332583,23310863,,,,,,
701010,24125139,,,,,,
2258451,23012419,,,,,,
1606023,4449655,203.9882499999999,251.70836000000003,366.0,7114.363636363636,,
1957144,8978775,248.61766666666668,118.52588000000004,357.0,531.2727272727273,,
1574046,17391043,62.29884999999998,118.99229,349.0,450.1818181818182,,
1905849,22160243,1132.4293333333335,257.1110000000001,193.0,38046.36363636364,,
98851,3332217,349.81873333333334,209.52473000000003,365.0,1101.2727272727273,,
942686,19880885,100.57043333333333,69.900525,341.0,1944.3636363636363,,
346610,10230269,178.75491666666667,137.82647999999998,349.0,328.54545454545456,,
30584,21761621,106.16933333333333,96.13851,281.0,2330.7272727272725,,
604350,5917779,1976.5289666666667,1138.5130899999997,336.0,6295.636363636364,,
