,ACCT_ID_M,DAYS_LAST_LOGIN,NUM_LOGINS_6M,NUM_WKDAY_LOGIN_6M,NUM_WKEND_LOGIN_6M,Measures.Call_Duration_mean,Measures.Call_Duration_min,Measures.Call_Duration_max,DEPT_Retention Inbound,DEPT_Retention Outbound,MAX_RING_DURATION_6M,MAX_TALK_DURATION_3M,NUM_INTERACTION_3M,EMAIL_T1_ISP_FLG,EMAIL_T2_ISP_FLG,EMAIL_WEBMAIL_FLG
415644,18297633,,0,0,0,,,,,,,,3,0,0,1
742793,18658261,443.0,0,0,0,,,,,,,,0,0,0,1
243749,21660115,,0,0,0,,,,,,,,2,0,0,1
1234151,24794219,40.0,1,0,1,,,,,,4.0,216.0,1,0,0,1
1063555,13913181,,0,0,0,,,,,,,,1,0,0,0
379853,9734525,,0,0,0,,,,,,,,2,0,0,0
396949,5418685,169.0,2,2,0,263.0,263.0,263.0,0.0,0.0,4.0,,0,0,0,1
725581,20763085,422.0,0,0,0,,,,,,,,3,0,0,0
1518362,20548019,,0,0,0,326.5,252.0,401.0,0.0,0.0,,,2,0,0,0
2132723,24767975,21.0,35,29,6,,,,,,,,0,0,1,0
668343,19998429,,0,0,0,,,,,,,,0,1,0,0
2146583,25104041,98.0,1,1,0,,,,,,,,1,0,0,1
2307443,2335147,,0,0,0,,,,,,,,0,0,0,0
1198919,4684381,289.0,0,0,0,,,,,,2995.0,798.0,8,0,0,1
361560,5845227,,0,0,0,,,,,,,,1,0,0,0
1701780,6878291,268.0,0,0,0,714.1666666666665,190.0,1836.0,0.0,0.0,,,1,0,0,0
1582877,7508225,,0,0,0,,,,,,,,0,0,0,0
2257527,20937279,56.0,2,2,0,,,,,,,,1,0,0,0
1190073,17557735,155.0,1,1,0,,,,,,,,6,0,0,0
1513493,20783083,,0,0,0,,,,,,,,1,0,0,1
2103671,6697351,176.0,4,4,0,,,,,,,,0,0,0,0
476599,24203307,59.0,4,4,0,633.0,60.0,2201.0,0.0,0.0,,,0,0,0,1
1259653,1703107,283.0,0,0,0,,,,,,,,5,0,0,1
577031,2569615,4.0,5,2,3,669.3333333333334,107.0,1115.0,0.0,0.0,3.0,,2,1,0,0
412447,8907901,,0,0,0,,,,,,,,0,0,0,0
644536,428925,,0,0,0,400.5,14.0,999.0,0.0,0.0,4.0,,6,0,0,0
2146488,14735533,115.0,3,3,0,,,,,,,,0,1,0,0
706179,16592661,,0,0,0,,,,,,,,0,0,0,0
14805,2873611,4.0,5,2,3,,,,,,,,0,0,0,1
329855,11619349,107.0,4,4,0,,,,,,,,1,0,0,1
60211,8467335,91.0,1,1,0,,,,,,,,0,1,0,0
1983323,23808241,198.0,0,0,0,,,,,,,,0,0,0,0
686778,16614631,240.0,0,0,0,594.0,594.0,594.0,0.0,0.0,,,0,1,0,0
1597269,22696035,4.0,18,15,3,,,,,,,,1,0,0,0
2188982,19428449,9.0,8,7,1,,,,,,,,0,0,0,1
690407,15387039,,0,0,0,,,,,,,,0,0,0,0
818152,10773755,1544.0,0,0,0,,,,,,,,0,0,0,1
455563,22248171,862.0,0,0,0,,,,,,,,2,0,0,1
1420281,19620263,9.0,8,8,0,,,,,,4.0,517.0,2,0,0,1
723458,22170949,,0,0,0,,,,,,,,1,0,0,0
2317379,16580231,362.0,0,0,0,,,,,,,,2,1,0,0
1897259,3052541,1459.0,0,0,0,,,,,,,,1,0,0,1
89205,20240529,190.0,0,0,0,1787.0,1787.0,1787.0,0.0,0.0,,,5,0,1,0
725415,18981709,,0,0,0,,,,,,,,3,0,0,1
1942096,12789575,,0,0,0,,,,,,,,0,0,0,0
2257282,22680325,48.0,1,1,0,,,,,,,,0,0,0,1
918244,24794271,42.0,18,18,0,139.0,36.0,424.0,0.0,0.0,,,1,0,0,0
1615589,23366081,27.0,1,1,0,,,,,,142.0,0.0,8,0,0,1
1759537,19869839,,0,0,0,,,,,,,,0,0,0,1
2127599,8070807,,0,0,0,,,,,,,,0,0,0,0
1187723,18102825,41.0,8,8,0,,,,,,,,0,0,0,1
1933354,3938513,,0,0,0,,,,,,,,0,0,0,0
1718057,19947063,41.0,1,1,0,667.3333333333334,104.0,1485.0,0.0,0.0,,,0,0,0,1
497558,7077909,,0,0,0,,,,,,,,0,0,0,0
1747751,22777115,77.0,12,11,1,255.0,255.0,255.0,0.0,0.0,,,1,0,0,1
1491356,16451097,111.0,10,6,4,,,,,,,,1,1,0,0
297950,23513245,4.0,16,9,7,,,,,,,,2,0,0,0
317021,6882261,182.0,2,2,0,,,,,,,,2,0,0,1
2180264,532751,212.0,0,0,0,,,,,,,,2,0,0,1
1748426,4550085,122.0,6,6,0,,,,,,3.0,,0,0,0,1
1538560,1928971,,0,0,0,,,,,,7.0,177.0,1,0,0,0
1123747,25428047,161.0,1,1,0,,,,,,,,3,0,0,1
343890,21133261,22.0,2,2,0,902.0,902.0,902.0,0.0,0.0,,,0,0,0,1
113111,25090613,,0,0,0,1666.666666666667,471.0,2968.0,0.0,0.0,,,1,0,0,1
662671,25398071,3.0,10,10,0,,,,,,,,3,0,0,0
725458,22142461,,0,0,0,,,,,,,,0,0,0,0
606849,25089493,,0,0,0,86.0,86.0,86.0,0.0,1.0,,,0,0,0,0
67446,22655127,1095.0,0,0,0,357.5,235.0,480.0,0.0,0.0,,,0,0,0,1
2282998,2447085,,0,0,0,,,,,,,,0,0,0,0
1108626,21101999,,0,0,0,,,,,,,,3,0,0,1
189858,17369971,498.0,0,0,0,,,,,,,,1,0,0,1
2320566,9927891,37.0,3,3,0,,,,,,,,1,0,0,1
314993,22593059,973.0,0,0,0,,,,,,,,1,0,0,1
109662,3434409,2138.0,0,0,0,,,,,,,,0,0,0,1
2070589,7671595,555.0,0,0,0,,,,,,,,0,0,0,1
1266102,25042183,48.0,2,2,0,,,,,,,,1,0,0,1
1494179,8707837,6.0,4,4,0,,,,,,,,1,0,0,1
461139,13630793,,0,0,0,,,,,,,,0,0,0,0
6967,8876885,1001.0,0,0,0,383.5,23.0,941.0,0.0,0.0,,,4,0,0,1
1135076,21451153,104.0,4,4,0,,,,,,,,2,0,0,0
82124,13394969,100.0,1,1,0,,,,,,,,0,0,0,1
1400146,21749275,3.0,6,6,0,172.5,21.0,473.0,0.0,0.0,,,3,0,0,1
1682906,10560865,40.0,2,0,2,,,,,,,,0,0,1,0
1166584,15792939,1435.0,0,0,0,,,,,,,,0,0,0,1
2193298,4741267,,0,0,0,,,,,,,,2,0,0,1
1660696,16256879,16.0,38,31,7,,,,,,,,0,0,0,0
709628,7868809,,0,0,0,,,,,,,,0,0,0,0
1924550,20974297,,0,0,0,,,,,,,,1,0,0,0
2098262,22693069,1.0,7,6,1,,,,,,,,0,0,0,1
2109875,23006837,450.0,0,0,0,,,,,,,,1,0,0,1
1702029,19039419,183.0,2,2,0,,,,,,,,1,0,0,1
1764722,23355887,266.0,0,0,0,,,,,,,,9,0,0,1
268662,20361697,364.0,0,0,0,,,,,,,,0,1,0,0
714973,22160321,433.0,0,0,0,,,,,,,,1,0,0,1
1774410,1847297,,0,0,0,,,,,,,,2,0,0,0
448728,22801325,,0,0,0,,,,,,,,0,0,0,0
353079,24723389,153.0,2,2,0,,,,,,,,2,0,0,1
689043,13444845,180.0,1,0,1,287.3333333333333,240.0,329.0,0.0,0.0,,,0,1,0,0
1434745,25387375,17.0,2,2,0,903.0,524.0,1162.0,0.0,0.0,,,2,0,0,1
450840,15136623,9.0,7,7,0,,,,,,,,1,0,0,0
83955,17354035,301.0,0,0,0,,,,,,,,1,0,0,1
890608,7994681,118.0,8,8,0,,,,,,,,0,0,0,0
914452,666963,60.0,2,0,2,619.6666666666666,45.0,1171.0,0.0,0.0,5.0,,3,0,0,1
294053,23832335,177.0,1,1,0,173.0,173.0,173.0,0.0,0.0,,,2,0,0,1
2216598,9651535,,0,0,0,,,,,,,,0,0,0,0
714089,8381403,280.0,0,0,0,,,,,,,,0,1,0,0
1571483,18717067,,0,0,0,719.0,719.0,719.0,0.0,0.0,,,3,0,0,0
1690167,23489997,21.0,7,7,0,,,,,,,,2,0,0,1
527115,5065177,1557.0,0,0,0,,,,,,,,2,0,0,1
1086050,23954813,,0,0,0,943.4,61.0,3532.0,0.0,0.0,,,0,0,0,0
582324,10984455,553.0,0,0,0,,,,,,,,3,0,0,1
1509,24465169,248.0,0,0,0,,,,,,,,0,0,0,1
1616143,24122119,84.0,2,2,0,,,,,,,,3,0,0,1
991546,25275323,,0,0,0,,,,,,,,0,0,0,0
2021076,24883389,,0,0,0,,,,,,,,0,0,0,0
113069,23299493,174.0,2,2,0,646.6,352.0,1011.0,0.0,0.0,,,2,0,0,1
1285719,23057383,,0,0,0,,,,,,,,0,0,0,0
2133619,4789793,,0,0,0,,,,,,,,0,0,0,0
458942,24353881,198.0,0,0,0,,,,,,,,1,0,0,1
809042,24501775,,0,0,0,,,,,,,,1,0,0,0
144397,3550931,,0,0,0,,,,,,,,1,0,0,0
1907110,15254831,,0,0,0,,,,,,,,1,0,0,0
450374,3076095,,0,0,0,,,,,,,,1,0,0,1
836098,11770385,29.0,7,7,0,191.5,17.0,366.0,0.0,0.0,,,3,1,0,0
118191,21655091,353.0,0,0,0,,,,,,,,0,0,0,0
190408,14740423,,0,0,0,,,,,,,,3,0,0,0
1684829,8063121,241.0,0,0,0,,,,,,,,9,1,0,0
212414,16156519,,0,0,0,,,,,,,,0,0,0,0
1651128,24264715,51.0,5,5,0,,,,,,,,0,0,0,1
39896,25560443,,0,0,0,,,,,,,,3,0,1,0
2295910,23720579,11.0,3,2,1,,,,,,,,0,0,0,1
281282,10520775,352.0,0,0,0,,,,,,,,0,0,0,1
1840666,17479115,265.0,0,0,0,299.85714285714283,45.0,754.0,0.0,0.0,,,2,0,0,1
246801,15184185,,0,0,0,,,,,,,,0,0,0,0
591183,23992859,277.0,0,0,0,143.0,16.0,270.0,0.0,0.0,,,3,0,0,1
1785967,16715933,247.0,0,0,0,,,,,,,,0,0,0,1
735438,24864865,,0,0,0,,,,,,,,0,0,0,0
1811655,13787643,,0,0,0,,,,,,,,0,0,0,0
585291,22008869,47.0,2,1,1,,,,,,,,2,0,0,1
1325608,4783825,1836.0,0,0,0,,,,,,,,1,0,0,1
1521699,21469647,511.0,0,0,0,383.0,19.0,747.0,0.0,0.0,,,0,0,0,1
1529748,669109,37.0,3,3,0,,,,,,,,0,1,0,0
1348409,17781837,1464.0,0,0,0,,,,,,,,1,0,0,1
2333327,14633349,,0,0,0,,,,,,,,0,0,0,0
514989,25591595,,0,0,0,90.0,90.0,90.0,0.0,1.0,,,3,0,0,1
1876515,22980283,399.0,0,0,0,,,,,,,,1,0,0,0
1165231,15294711,133.0,3,3,0,284.0,284.0,284.0,0.0,0.0,3.0,,0,0,0,1
1245912,1973117,39.0,2,0,2,,,,,,,,0,0,0,0
1591733,2824039,127.0,2,2,0,,,,,,,,3,1,0,0
1852031,7281707,906.0,0,0,0,,,,,,,,3,0,0,1
877582,19005383,21.0,13,13,0,,,,,,,,0,0,0,1
1113968,15129827,,0,0,0,,,,,,,,2,0,0,0
1180151,20387075,1260.0,0,0,0,,,,,,,,0,0,0,1
66510,5083159,,0,0,0,,,,,,,,0,0,0,0
1863927,3132095,,0,0,0,,,,,,,,0,0,0,0
2064857,415091,37.0,2,2,0,,,,,,,,0,1,0,0
784003,9534489,514.0,0,0,0,,,,,,,,0,1,0,0
15899,23688235,310.0,0,0,0,916.0,297.0,1535.0,0.0,0.0,,,1,0,0,1
59227,24263593,,0,0,0,463.71428571428567,21.0,1411.0,0.0,0.0,1139.0,,0,0,0,0
1708139,24297099,,0,0,0,,,,,,,,2,0,0,0
232313,19021989,101.0,4,4,0,,,,,,,,0,1,0,0
687020,7047123,,0,0,0,,,,,,,,0,0,0,1
660672,25045059,2.0,3,3,0,,,,,,,,0,0,0,1
450954,10486709,2418.0,0,0,0,,,,,,,,1,1,0,0
502467,6071675,1058.0,0,0,0,,,,,,,,4,1,0,0
245667,2616791,,0,0,0,,,,,,,,1,0,0,0
1697211,22159861,108.0,1,1,0,366.0,199.0,533.0,0.0,0.0,,,4,0,0,1
813147,18414299,62.0,2,2,0,,,,,,,,0,0,0,1
2042777,8817769,62.0,1,1,0,,,,,,,,1,0,0,1
6655,7951759,,0,0,0,,,,,,,,1,0,0,0
1967174,24740935,169.0,2,2,0,542.0,41.0,1043.0,0.0,1.0,,,0,0,0,1
2217604,10257201,344.0,0,0,0,,,,,,,,0,1,0,0
728647,12449807,29.0,4,4,0,,,,,,,,1,0,0,1
1329221,22206545,10.0,5,3,2,,,,,,,,2,0,0,1
1294916,15921359,18.0,10,7,3,,,,,,,,9,0,0,1
741540,7811325,433.0,0,0,0,,,,,,,,1,0,0,0
664092,23059813,,0,0,0,,,,,,,,0,0,0,0
1578268,25580571,9.0,3,3,0,,,,,,,,4,0,0,1
459667,24351577,10.0,13,12,1,,,,,,,,0,0,0,1
1851916,13554291,876.0,0,0,0,,,,,,,,2,0,0,0
2056072,23401229,49.0,2,2,0,,,,,,,,5,0,0,0
1831768,22410953,215.0,0,0,0,,,,,,,,1,0,0,1
641781,24042387,,0,0,0,,,,,,,,0,0,0,1
170952,25391549,1.0,16,14,2,,,,,,,,9,0,0,1
2110741,23443263,,0,0,0,,,,,,,,2,0,0,1
809052,23292495,83.0,3,3,0,208.5,50.0,367.0,0.0,0.0,983.0,,1,0,0,1
943968,2427739,560.0,0,0,0,,,,,,,,2,0,0,1
450186,18219207,,0,0,0,,,,,,,,0,0,0,0
1104966,23847017,22.0,6,6,0,,,,,,,,1,0,0,1
1786159,1780671,,0,0,0,,,,,,,,1,0,0,0
100666,6473365,31.0,1,1,0,,,,,,,,1,0,0,0
1307823,17673263,183.0,2,2,0,,,,,,,,0,0,0,0
518374,24160405,,0,0,0,,,,,,,,1,0,0,1
1870205,19326185,158.0,2,0,2,,,,,,,,1,0,0,1
937414,23272107,100.0,1,1,0,,,,,,,,0,0,0,1
788073,24269459,2.0,202,170,32,690.1666666666665,185.0,1357.0,0.0,1.0,,,0,0,0,1
819096,21352961,115.0,2,2,0,,,,,,,,1,0,0,1
1334546,13173089,,0,0,0,,,,,,,,1,1,0,0
204811,23414849,150.0,3,3,0,,,,,,,,2,0,0,1
2132721,25356889,56.0,3,2,1,1129.25,33.0,1862.0,0.0,0.0,,,4,0,0,1
471197,10974393,,0,0,0,,,,,,,,1,0,0,0
239971,24513645,178.0,1,1,0,641.5,100.0,2081.0,0.0,1.0,,,1,0,0,1
1364407,1979651,,0,0,0,,,,,,,,0,0,0,0
1155358,21188421,495.0,0,0,0,,,,,,,,0,0,0,1
1874727,24571331,36.0,6,6,0,,,,,,,,9,0,0,1
1757032,1681655,,0,0,0,,,,,,,,1,1,0,0
256344,10797869,,0,0,0,,,,,,,,1,0,0,0
779839,11355485,969.0,0,0,0,,,,,,,,0,1,0,0
1729957,17286415,,0,0,0,,,,,,,,1,0,0,0
1453501,20322375,224.0,0,0,0,,,,,,,,0,0,0,0
1791415,22188649,44.0,1,1,0,,,,,,,,1,0,0,0
2024473,22330919,58.0,1,1,0,,,,,,,,1,0,0,0
695044,21555635,60.0,11,8,3,,,,,,685.0,,1,1,0,0
970640,14847987,210.0,0,0,0,99.0,99.0,99.0,0.0,0.0,,,1,0,0,0
1998757,19535997,118.0,1,1,0,,,,,,,,3,0,0,1
2167825,24587427,37.0,2,2,0,1389.5,969.0,1810.0,0.0,0.0,,,1,0,0,1
436004,12355111,,0,0,0,,,,,,,,0,1,0,0
1108292,4484015,15.0,11,11,0,,,,,,256.0,109.0,5,0,0,1
1001573,19981453,,0,0,0,,,,,,,,0,0,0,0
540279,8267015,,0,0,0,,,,,,,,2,0,0,0
178214,17537929,42.0,3,3,0,,,,,,,,2,0,0,1
1226409,11308013,,0,0,0,,,,,,,,2,0,0,0
1806266,13011501,238.0,0,0,0,,,,,,,,4,1,0,0
1454468,2634733,,0,0,0,,,,,,4.0,119.0,1,0,0,0
1280574,22779531,,0,0,0,,,,,,,,1,0,0,0
2333200,24075259,,0,0,0,641.1666666666666,24.0,3693.0,0.0,0.0,1893.0,3703.0,2,0,0,0
67663,22156341,1263.0,0,0,0,,,,,,,,1,0,0,1
369745,25007461,6.0,6,6,0,,,,,,,,2,0,0,1
1500885,142429,,0,0,0,,,,,,7.0,157.0,2,0,0,0
510162,1742549,939.0,0,0,0,1163.3333333333333,536.0,1673.0,0.0,0.0,,,2,0,1,0
1795036,6545137,,0,0,0,,,,,,,,1,0,0,1
398636,9143597,,0,0,0,,,,,,,,0,0,0,0
1120522,22819155,141.0,2,2,0,,,,,,,,0,0,0,1
238681,23489131,101.0,1,1,0,304.0,304.0,304.0,0.0,0.0,,,1,0,0,1
103461,1462489,302.0,0,0,0,,,,,,,,1,0,0,1
1461806,5545963,101.0,3,3,0,,,,,,,,0,0,0,0
1470413,25376867,,0,0,0,,,,,,,,11,0,0,1
1315735,11420101,158.0,2,0,2,,,,,,,,0,0,0,0
2238755,15933407,422.0,0,0,0,,,,,,,,1,1,0,0
2260654,18638761,1606.0,0,0,0,,,,,,,,0,1,0,0
922832,17797631,21.0,14,10,4,,,,,,,,1,0,0,0
32834,6938325,73.0,1,1,0,,,,,,,,1,0,0,0
2184740,23341253,433.0,0,0,0,,,,,,72.0,83.0,4,0,0,1
383877,21070149,,0,0,0,,,,,,,,0,0,0,1
38936,24390707,204.0,0,0,0,,,,,,,,0,0,0,0
1803092,17672817,239.0,0,0,0,,,,,,,,1,0,1,0
2247553,2719043,,0,0,0,,,,,,,,0,0,0,0
1985989,25271643,72.0,2,2,0,,,,,,,,4,0,0,1
1818225,24262157,17.0,5,5,0,817.0,681.0,953.0,0.0,0.0,,,8,0,0,1
1548771,4623829,462.0,0,0,0,,,,,,,,1,0,0,1
1771085,2581913,117.0,3,1,2,,,,,,,,0,0,0,1
1980845,12356591,,0,0,0,,,,,,,,1,0,0,0
8190,22370591,976.0,0,0,0,,,,,,,,0,0,0,1
1059370,13446351,2337.0,0,0,0,,,,,,,,0,0,0,1
1665314,23971083,231.0,0,0,0,250.9090909090909,16.0,530.0,0.0,0.0,,,4,0,0,1
2152266,19688019,407.0,0,0,0,,,,,,,,4,0,0,1
1830094,10651877,1036.0,0,0,0,631.0,631.0,631.0,0.0,0.0,,,0,0,0,1
2046737,1157443,903.0,0,0,0,456.5,214.0,699.0,0.0,0.0,,,3,0,0,1
953737,24155687,337.0,0,0,0,493.0,185.0,925.0,0.0,1.0,,,0,0,0,1
1900650,901223,441.0,0,0,0,,,,,,,,0,0,0,0
1661729,24387365,,0,0,0,781.6666666666665,59.0,1278.0,0.0,0.0,,,0,0,0,1
1716347,15459225,35.0,1,1,0,,,,,,,,1,0,0,1
1939319,2236095,19.0,4,3,1,,,,,,,,1,0,0,0
1259246,8494273,,0,0,0,,,,,,,,2,0,0,1
1064206,23517099,71.0,1,1,0,,,,,,,,1,0,0,1
1934200,20353423,8.0,4,2,2,,,,,,,,3,0,0,0
2155383,21946657,301.0,0,0,0,,,,,,,,1,0,0,1
70344,6830379,,0,0,0,,,,,,,,0,0,0,0
208082,1345845,,0,0,0,,,,,,,,1,0,0,0
1929236,23110103,,0,0,0,833.0,6.0,2030.0,0.0,0.0,,,5,0,0,1
1921537,295103,,0,0,0,,,,,,,,0,0,0,0
2140403,1182969,270.0,0,0,0,281.5,54.0,509.0,0.0,0.0,3.0,512.0,2,0,0,0
216056,7325913,1282.0,0,0,0,2186.0,2186.0,2186.0,0.0,0.0,,,0,1,0,0
1516726,13622659,212.0,0,0,0,,,,,,,,0,0,0,1
2314132,23894979,234.0,0,0,0,,,,,,,,0,0,0,1
1107887,21399021,,0,0,0,,,,,,,,1,0,0,0
838231,19130243,1164.0,0,0,0,,,,,,,,1,0,0,1
515940,23389511,,0,0,0,,,,,,,,1,0,0,1
75127,23123775,22.0,1,1,0,,,,,,,,1,0,0,1
1742152,6934053,,0,0,0,,,,,,,,0,0,0,0
1102372,22781199,114.0,2,2,0,,,,,,,,4,0,0,1
54560,6276227,,0,0,0,,,,,,,,0,0,0,0
3935,23815167,409.0,0,0,0,,,,,,,,0,0,0,1
1852077,21579919,862.0,0,0,0,,,,,,,,0,0,1,0
1968338,9774759,,0,0,0,,,,,,,,0,0,0,0
916794,22459647,199.0,0,0,0,,,,,,,,2,0,0,1
537824,3989769,23.0,8,8,0,1470.571428571429,606.0,3523.0,0.0,0.0,825.0,3911.0,23,0,1,0
1256638,4408815,,0,0,0,,,,,,,,1,0,0,0
1480954,22642327,549.0,0,0,0,,,,,,,,0,0,0,1
330413,24007429,351.0,0,0,0,,,,,,,,2,0,0,1
3182,25605511,3.0,2,1,1,331.5,111.0,552.0,0.0,0.0,,,2,0,0,1
178665,20020741,,0,0,0,,,,,,,,1,0,0,0
1800649,24636617,408.0,0,0,0,,,,,,,,2,0,0,1
330557,25286451,,0,0,0,660.2,38.0,1854.0,0.0,0.0,,,1,0,0,0
901393,24169513,331.0,0,0,0,693.0,124.0,1782.0,2.0,1.0,,,0,0,0,1
2201111,21778409,,0,0,0,,,,,,,,0,0,0,0
2324973,22143321,,0,0,0,,,,,,,,1,0,0,1
867507,19724187,1226.0,0,0,0,,,,,,,,3,0,0,1
1250591,24183885,325.0,0,0,0,,,,,,,,0,0,0,1
1147899,16435229,,0,0,0,175.0,175.0,175.0,0.0,0.0,,,0,0,0,0
290714,21759247,98.0,3,3,0,337.0,337.0,337.0,0.0,0.0,,,7,0,0,0
1682495,22059419,63.0,15,15,0,516.6666666666666,20.0,934.0,0.0,0.0,,,0,0,0,1
787748,4891829,,0,0,0,,,,,,,,0,0,0,1
485937,10915673,,0,0,0,,,,,,,,3,0,0,0
1389693,19457261,115.0,8,8,0,,,,,,,,1,0,0,1
155041,20071361,423.0,0,0,0,,,,,,,,3,0,0,1
2124815,2252709,,0,0,0,,,,,,,,0,0,0,0
287438,12037411,,0,0,0,,,,,,,,0,0,0,0
690891,9996957,,0,0,0,,,,,,,,1,0,0,0
2170119,8484553,,0,0,0,,,,,,,,0,1,0,0
393780,19020395,41.0,3,3,0,,,,,,,,0,0,0,1
1375857,25080947,,0,0,0,,,,,,,,0,0,0,0
1619181,23515019,,0,0,0,349.0,349.0,349.0,0.0,0.0,,,0,0,0,0
1237284,13022265,,0,0,0,,,,,,,,0,0,0,0
1261587,19033301,,0,0,0,,,,,,,,0,0,0,1
1995550,7542795,80.0,3,3,0,,,,,,,,0,0,0,1
1520013,16923529,94.0,4,4,0,,,,,,,,2,0,0,1
1832069,9056285,892.0,0,0,0,,,,,,,,1,0,0,1
484673,8569775,8.0,30,25,5,,,,,,,,0,0,0,1
495908,25522911,,0,0,0,,,,,,,,3,0,0,0
1528267,15661293,155.0,2,2,0,,,,,,,,0,0,0,1
819084,17870807,,0,0,0,,,,,,,,1,0,0,0
1905704,17966591,65.0,1,1,0,,,,,,,,1,0,0,1
1536281,20369901,380.0,0,0,0,1222.0,1222.0,1222.0,0.0,0.0,197.0,,6,0,0,1
1496383,4943829,1907.0,0,0,0,,,,,,,,0,1,0,0
2088358,8141685,122.0,5,2,3,,,,,,,,1,0,0,1
735377,24253177,62.0,5,5,0,,,,,,4.0,,0,0,0,1
1175126,24459295,146.0,2,2,0,,,,,,,,2,0,0,1
1132214,22565883,,0,0,0,,,,,,,,2,0,0,1
2180094,19330175,527.0,0,0,0,,,,,,,,0,0,0,1
2260556,24040343,328.0,0,0,0,,,,,,,,1,0,0,1
792518,24342427,24.0,2,2,0,1606.0,1606.0,1606.0,0.0,0.0,,,1,0,0,1
2260363,24687593,,0,0,0,1581.0,655.0,3096.0,0.0,0.0,,,0,0,0,1
2067955,6733657,,0,0,0,291.0,291.0,291.0,0.0,0.0,,,1,0,1,0
314686,23130907,,0,0,0,693.6666666666665,478.0,902.0,0.0,0.0,,,1,0,0,0
491889,3955637,939.0,0,0,0,,,,,,,,5,0,0,1
1687190,22456553,30.0,2,2,0,,,,,,,,0,0,0,0
352212,23735919,17.0,2,2,0,,,,,,,,0,0,0,0
1653679,24769877,29.0,5,3,2,,,,,,,,1,0,0,0
652708,20096539,262.0,0,0,0,,,,,,4.0,233.0,2,0,0,1
2171213,1572027,,0,0,0,1962.0,505.0,5260.0,0.0,0.0,,,0,0,0,0
1799749,23250319,533.0,0,0,0,,,,,,,,0,1,0,0
1796566,13313517,208.0,0,0,0,,,,,,,,0,0,0,1
502481,6503487,,0,0,0,,,,,,930.0,,2,0,0,0
1293466,21187077,183.0,5,5,0,527.5,343.0,712.0,0.0,0.0,,,0,0,0,1
383145,4098755,24.0,7,5,2,,,,,,,,0,0,0,1
1950415,22266091,23.0,12,12,0,,,,,,,,4,0,0,1
264551,19442859,,0,0,0,,,,,,,,0,0,0,0
1070482,11670609,108.0,12,12,0,,,,,,,,3,0,0,0
1565863,4155747,123.0,12,6,6,,,,,,,,0,0,0,1
678838,24721055,9.0,12,9,3,,,,,,913.0,1215.0,2,0,0,0
275667,23884543,48.0,3,3,0,,,,,,,,2,0,0,0
403363,24633119,35.0,2,2,0,420.33333333333326,40.0,969.0,0.0,0.0,3.0,161.0,0,0,0,1
1760212,8952427,2263.0,0,0,0,,,,,,,,0,0,1,0
1003500,17091001,50.0,2,2,0,,,,,,,,4,0,0,1
1633531,23964107,48.0,3,3,0,,,,,,,,0,1,0,0
516423,24628403,25.0,3,2,1,,,,,,,,1,0,0,1
1717348,16949771,6.0,1,1,0,,,,,,,,0,1,0,0
401076,874429,246.0,0,0,0,,,,,,,,1,0,0,1
2257273,24764975,8.0,4,2,2,654.3333333333334,538.0,860.0,0.0,1.0,2.0,572.0,2,0,0,1
457307,20799079,22.0,13,11,2,722.75,18.0,1643.0,0.0,0.0,8.0,1552.0,4,0,0,0
2317383,12017179,,0,0,0,673.0,19.0,3132.0,0.0,0.0,2057.0,,5,0,0,0
295575,25378741,,0,0,0,1064.0,386.0,2347.0,0.0,0.0,,,1,0,0,0
984232,12446309,,0,0,0,571.0,571.0,571.0,0.0,0.0,,,1,0,0,0
874784,1071789,3.0,2,2,0,,,,,,,,1,1,0,0
127359,14541689,7.0,5,4,1,,,,,,,,3,0,0,1
1524817,23134111,387.0,0,0,0,352.5,25.0,980.0,0.0,0.0,2.0,,2,0,0,1
1715315,9617483,44.0,1,1,0,,,,,,,,1,1,0,0
888258,5061955,,0,0,0,,,,,,,,2,0,0,0
181497,38887,,0,0,0,,,,,,,,0,0,0,0
9260,16264159,177.0,4,4,0,777.0,88.0,1722.0,0.0,0.0,,,0,0,1,0
1042035,10164205,,0,0,0,,,,,,351.0,1439.0,3,0,0,0
976129,24288529,24.0,3,3,0,,,,,,,,1,0,0,1
2059606,24196917,156.0,2,2,0,218.0,218.0,218.0,0.0,1.0,,,0,0,0,1
2199964,3750543,70.0,2,2,0,,,,,,,,0,0,0,1
1828908,21602273,178.0,1,1,0,,,,,,,,5,0,0,1
903462,23373421,270.0,0,0,0,,,,,,,,1,0,0,1
333330,24444125,77.0,1,1,0,704.5,243.0,1166.0,0.0,0.0,,,0,0,0,0
143437,9522911,,0,0,0,,,,,,,,1,0,0,1
257165,22950697,14.0,16,16,0,518.5,366.0,671.0,0.0,0.0,4.0,155.0,10,0,0,0
2042432,8143571,,0,0,0,,,,,,,,0,0,0,0
1618040,24621925,,0,0,0,423.375,9.0,1655.0,0.0,0.0,,,2,0,0,1
1806502,18187215,,0,0,0,,,,,,,,0,0,0,1
1380281,23090119,,0,0,0,306.7142857142857,36.0,1083.0,0.0,0.0,,,0,0,0,1
1166314,4294281,,0,0,0,,,,,,,,1,0,0,1
489005,3087703,,0,0,0,695.0,695.0,695.0,0.0,0.0,,,2,0,0,0
1930452,24231927,89.0,5,4,1,721.0,372.0,1346.0,0.0,1.0,,,1,0,0,1
2102732,20794959,175.0,1,1,0,,,,,,,,0,0,0,1
